"disease","chiefdom","PHU","pop","epiweek","fyo","cas","dth"
"Sever Pneumonia","Yoni","CHP Masengbeh","9999","2015-47","o","",""
"Sever Pneumonia","Yoni","CHP Masengbeh","9999","2015-47","u","3","1"
"Typhoid Fever","Kholifa Rowalla","CHP Mabom","9999","2015-47","o","4",""
"Typhoid Fever","Kholifa Rowalla","CHP Mabom","9999","2015-47","u","",""
"Typhoid Fever","Kalansogoia","CHC Bumbuna","9999","2015-47","o","",""
"Typhoid Fever","Kalansogoia","CHC Bumbuna","9999","2015-47","u","6",""
"Typhoid Fever","Kunike Barina","CHC Makali","9999","2015-47","o","6",""
"Typhoid Fever","Kunike Barina","CHC Makali","9999","2015-47","u","",""
" Malaria cases","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-47","o","",""
" Malaria cases","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-47","u","85",""
" Malaria cases","Kholifa Rowalla","MCHP Mayossoh","9999","2015-47","o","21",""
" Malaria cases","Kholifa Rowalla","MCHP Mayossoh","9999","2015-47","u","36",""
" Malaria cases","Kholifa Rowalla","MCHP Maborie","9999","2015-47","o","32",""
" Malaria cases","Kholifa Rowalla","MCHP Maborie","9999","2015-47","u","46",""
" Malaria cases","Kholifa Rowalla","MCHP Malone","9999","2015-47","o","2",""
" Malaria cases","Kholifa Rowalla","MCHP Malone","9999","2015-47","u","18",""
" Malaria cases","Kholifa Rowalla","CHP Mabom","9999","2015-47","o","43",""
" Malaria cases","Kholifa Rowalla","CHP Mabom","9999","2015-47","u","33",""
" Malaria cases","Kholifa Rowalla","MCHP Magbass","9999","2015-47","o","7",""
" Malaria cases","Kholifa Rowalla","MCHP Magbass","9999","2015-47","u","26",""
" Malaria cases","Kholifa Rowalla","MCHP Mamuntha","9999","2015-47","o","124",""
" Malaria cases","Kholifa Rowalla","MCHP Mamuntha","9999","2015-47","u","127",""
" Malaria cases","Kalansogoia","CHC Bumbuna","9999","2015-47","o","7",""
" Malaria cases","Kalansogoia","CHC Bumbuna","9999","2015-47","u","17",""
" Malaria cases","Kalansogoia","MCHP Kamasaypana","9999","2015-47","o","49",""
" Malaria cases","Kalansogoia","MCHP Kamasaypana","9999","2015-47","u","48",""
" Malaria cases","Sambaya Bendugu","CHC Bendugu","9999","2015-47","o","3",""
" Malaria cases","Sambaya Bendugu","CHC Bendugu","9999","2015-47","u","8",""
" Malaria cases","Sambaya Bendugu","MCHP Kholifaga","9999","2015-47","o","53",""
" Malaria cases","Sambaya Bendugu","MCHP Kholifaga","9999","2015-47","u","42",""
" Malaria cases","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-47","o","15",""
" Malaria cases","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-47","u","27",""
" Malaria cases","Sambaya Bendugu","MCHP Kunya","9999","2015-47","o","80",""
" Malaria cases","Sambaya Bendugu","MCHP Kunya","9999","2015-47","u","150",""
" Malaria cases","Tane","MCHP Mathonkara","9999","2015-47","o","18",""
" Malaria cases","Tane","MCHP Mathonkara","9999","2015-47","u","31",""
" Malaria cases","Kunike Barina","CHC Makali","9999","2015-47","o","15",""
" Malaria cases","Kunike Barina","CHC Makali","9999","2015-47","u","46",""
" Malaria cases","Kunike Barina","MCHP Mapamuri","9999","2015-47","o","35",""
" Malaria cases","Kunike Barina","MCHP Mapamuri","9999","2015-47","u","39",""
" Malaria cases","Kunike ","CHP Mamansosanka","9999","2015-47","o","26",""
" Malaria cases","Kunike ","CHP Mamansosanka","9999","2015-47","u","14",""
" Malaria cases","Kunike ","MCHP Petifuline","9999","2015-47","o","",""
" Malaria cases","Kunike ","MCHP Petifuline","9999","2015-47","u","26",""
" Malaria cases","Gbonkolenken","CHC Yele","9999","2015-47","o","3",""
" Malaria cases","Gbonkolenken","CHC Yele","9999","2015-47","u","33",""
" Malaria cases","Gbonkolenken","CHC Mayepoh","9999","2015-47","o","15",""
" Malaria cases","Gbonkolenken","CHC Mayepoh","9999","2015-47","u","25",""
" Malaria cases","Gbonkolenken","MCHP Yeben","9999","2015-47","o","31",""
" Malaria cases","Gbonkolenken","MCHP Yeben","9999","2015-47","u","58",""
" Malaria cases","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-47","o","20",""
" Malaria cases","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-47","u","30",""
" Malaria cases","Gbonkolenken","MCHP Mansumana","9999","2015-47","o","13",""
" Malaria cases","Gbonkolenken","MCHP Mansumana","9999","2015-47","u","34",""
" Malaria cases","Gbonkolenken","MCHP Warrima","9999","2015-47","o","10",""
" Malaria cases","Gbonkolenken","MCHP Warrima","9999","2015-47","u","35",""
" Malaria cases","Malal Mara","CHC  Mara.","9999","2015-47","o","20",""
" Malaria cases","Malal Mara","CHC  Mara.","9999","2015-47","u","40",""
" Malaria cases","Malal Mara","MCHP Manewa","9999","2015-47","o","",""
" Malaria cases","Malal Mara","MCHP Manewa","9999","2015-47","u","18",""
" Malaria cases","Malal Mara","MCHP Rochen malal","9999","2015-47","o","20",""
" Malaria cases","Malal Mara","MCHP Rochen malal","9999","2015-47","u","28",""
" Malaria cases","Yoni","CHP Bakeloko","9999","2015-47","o","19",""
" Malaria cases","Yoni","CHP Bakeloko","9999","2015-47","u","37",""
" Malaria cases","Yoni","CHC  Mathoir","9999","2015-47","o","11",""
" Malaria cases","Yoni","CHC  Mathoir","9999","2015-47","u","46",""
" Malaria cases","Yoni","CHP Masengbeh","9999","2015-47","o","11",""
" Malaria cases","Yoni","CHP Masengbeh","9999","2015-47","u","43",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-47","o","",""
"Malaria tested","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-47","u","85",""
"Malaria tested","Kholifa Rowalla","MCHP Mayossoh","9999","2015-47","o","21",""
"Malaria tested","Kholifa Rowalla","MCHP Mayossoh","9999","2015-47","u","36",""
"Malaria tested","Kholifa Rowalla","MCHP Maborie","9999","2015-47","o","32",""
"Malaria tested","Kholifa Rowalla","MCHP Maborie","9999","2015-47","u","46",""
"Malaria tested","Kholifa Rowalla","MCHP Malone","9999","2015-47","o","2",""
"Malaria tested","Kholifa Rowalla","MCHP Malone","9999","2015-47","u","18",""
"Malaria tested","Kholifa Rowalla","CHP Mabom","9999","2015-47","o","43",""
"Malaria tested","Kholifa Rowalla","CHP Mabom","9999","2015-47","u","33",""
"Malaria tested","Kholifa Rowalla","MCHP Magbass","9999","2015-47","o","4",""
"Malaria tested","Kholifa Rowalla","MCHP Magbass","9999","2015-47","u","26",""
"Malaria tested","Kholifa Rowalla","MCHP Mamuntha","9999","2015-47","o","62",""
"Malaria tested","Kholifa Rowalla","MCHP Mamuntha","9999","2015-47","u","73",""
"Malaria tested","Kalansogoia","CHC Bumbuna","9999","2015-47","o","15",""
"Malaria tested","Kalansogoia","CHC Bumbuna","9999","2015-47","u","25",""
"Malaria tested","Kalansogoia","MCHP Kamasaypana","9999","2015-47","o","49",""
"Malaria tested","Kalansogoia","MCHP Kamasaypana","9999","2015-47","u","48",""
"Malaria tested","Sambaya Bendugu","CHC Bendugu","9999","2015-47","o","3",""
"Malaria tested","Sambaya Bendugu","CHC Bendugu","9999","2015-47","u","8",""
"Malaria tested","Sambaya Bendugu","MCHP Kholifaga","9999","2015-47","o","53",""
"Malaria tested","Sambaya Bendugu","MCHP Kholifaga","9999","2015-47","u","42",""
"Malaria tested","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-47","o","15",""
"Malaria tested","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-47","u","27",""
"Malaria tested","Sambaya Bendugu","MCHP Kunya","9999","2015-47","o","80",""
"Malaria tested","Sambaya Bendugu","MCHP Kunya","9999","2015-47","u","150",""
"Malaria tested","Tane","MCHP Mathonkara","9999","2015-47","o","18",""
"Malaria tested","Tane","MCHP Mathonkara","9999","2015-47","u","31",""
"Malaria tested","Kunike Barina","CHC Makali","9999","2015-47","o","15",""
"Malaria tested","Kunike Barina","CHC Makali","9999","2015-47","u","46",""
"Malaria tested","Kunike Barina","MCHP Mapamuri","9999","2015-47","o","35",""
"Malaria tested","Kunike Barina","MCHP Mapamuri","9999","2015-47","u","39",""
"Malaria tested","Kunike ","CHP Mamansosanka","9999","2015-47","o","26",""
"Malaria tested","Kunike ","CHP Mamansosanka","9999","2015-47","u","14",""
"Malaria tested","Kunike ","MCHP Petifuline","9999","2015-47","o","",""
"Malaria tested","Kunike ","MCHP Petifuline","9999","2015-47","u","26",""
"Malaria tested","Gbonkolenken","CHC Yele","9999","2015-47","o","7",""
"Malaria tested","Gbonkolenken","CHC Yele","9999","2015-47","u","42",""
"Malaria tested","Gbonkolenken","CHC Mayepoh","9999","2015-47","o","15",""
"Malaria tested","Gbonkolenken","CHC Mayepoh","9999","2015-47","u","25",""
"Malaria tested","Gbonkolenken","MCHP Yeben","9999","2015-47","o","31",""
"Malaria tested","Gbonkolenken","MCHP Yeben","9999","2015-47","u","58",""
"Malaria tested","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-47","o","20",""
"Malaria tested","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-47","u","30",""
"Malaria tested","Gbonkolenken","MCHP Warrima","9999","2015-47","o","10",""
"Malaria tested","Gbonkolenken","MCHP Warrima","9999","2015-47","u","35",""
"Malaria tested","Malal Mara","CHC  Mara.","9999","2015-47","o","20",""
"Malaria tested","Malal Mara","CHC  Mara.","9999","2015-47","u","40",""
"Malaria tested","Malal Mara","MCHP Manewa","9999","2015-47","o","",""
"Malaria tested","Malal Mara","MCHP Manewa","9999","2015-47","u","18",""
"Malaria tested","Malal Mara","MCHP Rochen malal","9999","2015-47","o","20",""
"Malaria tested","Malal Mara","MCHP Rochen malal","9999","2015-47","u","28",""
"Malaria tested","Yoni","CHP Bakeloko","9999","2015-47","o","19",""
"Malaria tested","Yoni","CHP Bakeloko","9999","2015-47","u","37",""
"Malaria tested","Yoni","CHC  Mathoir","9999","2015-47","o","11",""
"Malaria tested","Yoni","CHC  Mathoir","9999","2015-47","u","46",""
"Malaria tested","Yoni","CHP Masengbeh","9999","2015-47","o","",""
"Malaria tested","Yoni","CHP Masengbeh","9999","2015-47","u","",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-47","o","",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-47","u","32",""
"Malaria Positive","Kholifa Rowalla","MCHP Mayossoh","9999","2015-47","o","14",""
"Malaria Positive","Kholifa Rowalla","MCHP Mayossoh","9999","2015-47","u","11",""
"Malaria Positive","Kholifa Rowalla","MCHP Maborie","9999","2015-47","o","18",""
"Malaria Positive","Kholifa Rowalla","MCHP Maborie","9999","2015-47","u","22",""
"Malaria Positive","Kholifa Rowalla","MCHP Malone","9999","2015-47","o","2",""
"Malaria Positive","Kholifa Rowalla","MCHP Malone","9999","2015-47","u","12",""
"Malaria Positive","Kholifa Rowalla","CHP Mabom","9999","2015-47","o","9",""
"Malaria Positive","Kholifa Rowalla","CHP Mabom","9999","2015-47","u","11",""
"Malaria Positive","Kholifa Rowalla","MCHP Magbass","9999","2015-47","o","4",""
"Malaria Positive","Kholifa Rowalla","MCHP Magbass","9999","2015-47","u","18",""
"Malaria Positive","Kholifa Rowalla","MCHP Mamuntha","9999","2015-47","o","59",""
"Malaria Positive","Kholifa Rowalla","MCHP Mamuntha","9999","2015-47","u","56",""
"Malaria Positive","Kalansogoia","CHC Bumbuna","9999","2015-47","o","7",""
"Malaria Positive","Kalansogoia","CHC Bumbuna","9999","2015-47","u","17",""
"Malaria Positive","Kalansogoia","MCHP Kamasaypana","9999","2015-47","o","19",""
"Malaria Positive","Kalansogoia","MCHP Kamasaypana","9999","2015-47","u","24",""
"Malaria Positive","Sambaya Bendugu","CHC Bendugu","9999","2015-47","o","3",""
"Malaria Positive","Sambaya Bendugu","CHC Bendugu","9999","2015-47","u","8",""
"Malaria Positive","Sambaya Bendugu","MCHP Kholifaga","9999","2015-47","o","11",""
"Malaria Positive","Sambaya Bendugu","MCHP Kholifaga","9999","2015-47","u","17",""
"Malaria Positive","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-47","o","12",""
"Malaria Positive","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-47","u","21",""
"Malaria Positive","Sambaya Bendugu","MCHP Kunya","9999","2015-47","o","70",""
"Malaria Positive","Sambaya Bendugu","MCHP Kunya","9999","2015-47","u","120",""
"Malaria Positive","Tane","MCHP Mathonkara","9999","2015-47","o","7",""
"Malaria Positive","Tane","MCHP Mathonkara","9999","2015-47","u","23",""
"Malaria Positive","Kunike Barina","CHC Makali","9999","2015-47","o","11",""
"Malaria Positive","Kunike Barina","CHC Makali","9999","2015-47","u","40",""
"Malaria Positive","Kunike Barina","MCHP Mapamuri","9999","2015-47","o","33",""
"Malaria Positive","Kunike Barina","MCHP Mapamuri","9999","2015-47","u","37",""
"Malaria Positive","Kunike ","CHP Mamansosanka","9999","2015-47","o","26",""
"Malaria Positive","Kunike ","CHP Mamansosanka","9999","2015-47","u","14",""
"Malaria Positive","Kunike ","MCHP Petifuline","9999","2015-47","o","",""
"Malaria Positive","Kunike ","MCHP Petifuline","9999","2015-47","u","20",""
"Malaria Positive","Gbonkolenken","CHC Yele","9999","2015-47","o","3",""
"Malaria Positive","Gbonkolenken","CHC Yele","9999","2015-47","u","33",""
"Malaria Positive","Gbonkolenken","CHC Mayepoh","9999","2015-47","o","13",""
"Malaria Positive","Gbonkolenken","CHC Mayepoh","9999","2015-47","u","20",""
"Malaria Positive","Gbonkolenken","MCHP Yeben","9999","2015-47","o","13",""
"Malaria Positive","Gbonkolenken","MCHP Yeben","9999","2015-47","u","29",""
"Malaria Positive","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-47","o","20",""
"Malaria Positive","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-47","u","30",""
"Malaria Positive","Gbonkolenken","MCHP Warrima","9999","2015-47","o","7",""
"Malaria Positive","Gbonkolenken","MCHP Warrima","9999","2015-47","u","31",""
"Malaria Positive","Malal Mara","CHC  Mara.","9999","2015-47","o","18",""
"Malaria Positive","Malal Mara","CHC  Mara.","9999","2015-47","u","36",""
"Malaria Positive","Malal Mara","MCHP Manewa","9999","2015-47","o","",""
"Malaria Positive","Malal Mara","MCHP Manewa","9999","2015-47","u","12",""
"Malaria Positive","Malal Mara","MCHP Rochen malal","9999","2015-47","o","4",""
"Malaria Positive","Malal Mara","MCHP Rochen malal","9999","2015-47","u","5",""
"Malaria Positive","Yoni","CHP Bakeloko","9999","2015-47","o","17",""
"Malaria Positive","Yoni","CHP Bakeloko","9999","2015-47","u","32",""
"Malaria Positive","Yoni","CHC  Mathoir","9999","2015-47","o","4",""
"Malaria Positive","Yoni","CHC  Mathoir","9999","2015-47","u","27",""
"Malaria Positive","Yoni","CHP Masengbeh","9999","2015-47","o","",""
"Malaria Positive","Yoni","CHP Masengbeh","9999","2015-47","u","",""
"Other disease","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-47","o","",""
"Other disease","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-47","u","46",""
"Other disease","Kholifa Rowalla","MCHP Mayossoh","9999","2015-47","o","7",""
"Other disease","Kholifa Rowalla","MCHP Mayossoh","9999","2015-47","u","25",""
"Other disease","Kholifa Rowalla","MCHP Maborie","9999","2015-47","o","45",""
"Other disease","Kholifa Rowalla","MCHP Maborie","9999","2015-47","u","30",""
"Other disease","Kholifa Rowalla","MCHP Mamuntha","9999","2015-47","o","56",""
"Other disease","Kholifa Rowalla","MCHP Mamuntha","9999","2015-47","u","27",""
"Other disease","Sambaya Bendugu","CHC Bendugu","9999","2015-47","o","15",""
"Other disease","Sambaya Bendugu","CHC Bendugu","9999","2015-47","u","13",""
"Other disease","Kunike Barina","CHC Makali","9999","2015-47","o","",""
"Other disease","Kunike Barina","CHC Makali","9999","2015-47","u","33",""
"Other disease","Kunike ","CHP Mamansosanka","9999","2015-47","o","14",""
"Other disease","Kunike ","CHP Mamansosanka","9999","2015-47","u","8",""
"Other disease","Gbonkolenken","CHC Yele","9999","2015-47","o","2",""
"Other disease","Gbonkolenken","CHC Yele","9999","2015-47","u","",""
"Other disease","Gbonkolenken","CHC Mayepoh","9999","2015-47","o","10",""
"Other disease","Gbonkolenken","CHC Mayepoh","9999","2015-47","u","",""
"Other disease","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-47","o","4",""
"Other disease","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-47","u","2",""
"Other disease","Gbonkolenken","MCHP Warrima","9999","2015-47","o","",""
"Other disease","Gbonkolenken","MCHP Warrima","9999","2015-47","u","1",""
"Other disease","Malal Mara","CHC  Mara.","9999","2015-47","o","2",""
"Other disease","Malal Mara","CHC  Mara.","9999","2015-47","u","2",""
"Animal Bit","Yoni","CHP Masengbeh","9999","2015-46","o","1",""
"Animal Bit","Yoni","CHP Masengbeh","9999","2015-46","u","",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Mayossoh","9999","2015-46","o","",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Mayossoh","9999","2015-46","u","2",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","CHP Mabom","9999","2015-46","o","5",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","CHP Mabom","9999","2015-46","u","6",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Mamuntha","9999","2015-46","o","3",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Mamuntha","9999","2015-46","u","9",""
"Diarrhoea Severe dehydratation ","Kalansogoia","MCHP Bassaia","9999","2015-46","o","",""
"Diarrhoea Severe dehydratation ","Kalansogoia","MCHP Bassaia","9999","2015-46","u","1",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","CHC Mayepoh","9999","2015-46","o","",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","CHC Mayepoh","9999","2015-46","u","1",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Warrima","9999","2015-46","o","1",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Warrima","9999","2015-46","u","4",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","CHC Manowo","9999","2015-46","o","",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","CHC Manowo","9999","2015-46","u","3",""
"Diarrhoea Severe dehydratation ","Yoni","CHP Bakeloko","9999","2015-46","o","5",""
"Diarrhoea Severe dehydratation ","Yoni","CHP Bakeloko","9999","2015-46","u","8",""
"Diarrhoea Severe dehydratation ","Yoni","MCHP Makeni Rokfula","9999","2015-46","o","",""
"Diarrhoea Severe dehydratation ","Yoni","MCHP Makeni Rokfula","9999","2015-46","u","16",""
"Dysentery (Bloody Diarrhea)","Kunike Barina","CHC Makali","9999","2015-46","o","",""
"Dysentery (Bloody Diarrhea)","Kunike Barina","CHC Makali","9999","2015-46","u","5",""
"Severe Malnutrition","Kholifa Rowalla","MCHP Mabai","9999","2015-46","o","",""
"Severe Malnutrition","Kholifa Rowalla","MCHP Mabai","9999","2015-46","u","4","1"
"Severe Malnutrition","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-46","o","",""
"Severe Malnutrition","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-46","u","1",""
"Severe Malnutrition","Kalansogoia","CHC Bumbuna","9999","2015-46","o","",""
"Severe Malnutrition","Kalansogoia","CHC Bumbuna","9999","2015-46","u","3",""
"Severe Malnutrition","Gbonkolenken","MCHP Mansumana","9999","2015-46","o","",""
"Severe Malnutrition","Gbonkolenken","MCHP Mansumana","9999","2015-46","u","1",""
