province,zone,epiweek,disease,fyo,cas,dec
Tshopo,Yalimbongo,2017-19,MENINGITE,o,14,0
Tshopo,Bafwagbogbo,2017-50,DECES MATERNEL,o,56,0
Tshopo,Mangobo,2017-40,PESTE,o,28,0
Tshopo,Mangobo,2017-26,PFA,o,224,0
Tshopo,Makiso-Kisangani,2016-21,ROUGEOLE,o,0,0
Tshopo,Banalia,2017-26,TNN,o,105,0
Tshopo,Mangobo,2017-02,RAGE,o,234,0
Tshopo,Basali,2017-12,DECES MATERNEL,o,18,0
Tshopo,Bengamisa,2018-17,PALUDISME,o,18,0
Tshopo,Tshopo,2016-50,FIEVRE TYPHOIDE,o,72,0
Tshopo,Wanie-Rukula,2016-46,PFA,o,78,0
Tshopo,Bengamisa,2016-52,FIEVRE TYPHOIDE,o,64,0
Tshopo,Banalia,2018-17,MENINGITE,o,104,0
Tshopo,Makiso-Kisangani,2016-24,DIARR SANGLANTE,o,10,0
Tshopo,Yahuma,2017-33,MENINGITE,o,32,0
Tshopo,Ubundu,2017-32,PALUDISME,o,153,0
Tshopo,Ubundu,2016-29,ROUGEOLE,o,133,1
Tshopo,Lowa,2016-38,CHOLERA,o,90,0
Tshopo,Bafwasende,2016-35,ROUGEOLE,o,7,2
Tshopo,Bafwagbogbo,2017-13,DIARR SANGLANTE,o,96,0
Tshopo,Yaleko,2016-44,PALUDISME,o,52,0
Tshopo,Banalia,2016-29,FIEVRE HEMORRAGIQUE EBOLA,o,10,0
Tshopo,Lowa,2018-04,ROUGEOLE,o,200,0
Tshopo,Banalia,2018-09,PFA,o,160,2
Tshopo,Bafwasende,2017-12,MENINGITE,o,25,0
Tshopo,Basali,2017-15,COQUELUCHE,o,40,0
Tshopo,Ubundu,2017-30,DECES MATERNEL,o,171,0
Tshopo,Banalia,2016-51,DECES MATERNEL,o,78,0
Tshopo,Basoko,2016-41,PFA,o,4,0
Tshopo,Yalimbongo,2016-33,RAGE,o,100,4
Tshopo,Bengamisa,2017-22,TNN,o,20,0
Tshopo,Basali,2017-39,DECES MATERNEL,o,128,4
Tshopo,Tshopo,2018-17,DECES MATERNEL,o,72,0
Tshopo,Yahisuli,2017-40,TNN,o,84,0
Tshopo,Bafwagbogbo,2016-32,FIEVRE TYPHOIDE,o,20,0
Tshopo,Yalimbongo,2017-06,IRA,o,4,0
Tshopo,Tshopo,2017-31,DIARR SANGLANTE,o,192,0
Tshopo,Lowa,2016-42,DIARR SANGLANTE,o,160,0
Tshopo,Yakusu,2016-44,TNN,o,26,0
Tshopo,Wanie-Rukula,2017-50,TNN,o,33,0
Tshopo,Yakusu,2017-20,ROUGEOLE,o,50,0
Tshopo,Kabondo,2017-12,MENINGITE,o,128,0
Tshopo,Yalimbongo,2017-30,DECES MATERNEL,o,42,0
Tshopo,Ubundu,2018-07,IRA,o,180,0
Tshopo,Ubundu,2017-10,ROUGEOLE,o,192,6
Tshopo,Wanie-Rukula,2016-50,FIEVRE HEMORRAGIQUE EBOLA,o,16,3
Tshopo,Kabondo,2016-36,CHOLERA,o,108,0
Tshopo,Bafwasende,2017-52,FIEVRE TYPHOIDE,o,54,0
Tshopo,Bafwagbogbo,2016-48,PFA,o,56,0
Tshopo,Basoko,2016-22,RAGE,o,66,0
Tshopo,Basoko,2017-35,CHOLERA,o,54,0
Tshopo,Yakusu,2017-24,RAGE,o,0,0
Tshopo,Bengamisa,2018-11,CHOLERA,o,100,0
Tshopo,Basoko,2017-03,ROUGEOLE,o,132,0
Tshopo,Yalimbongo,2016-42,PESTE,o,20,0
Tshopo,Banalia,2017-35,TNN,o,104,0
Tshopo,Bafwasende,2017-41,TNN,o,63,0
Tshopo,Wanie-Rukula,2017-12,PFA,o,40,0
Tshopo,Mangobo,2018-20,COQUELUCHE,o,51,0
Tshopo,Ubundu,2016-51,IRA,o,72,0
Tshopo,Basoko,2016-27,MENINGITE,o,36,0
Tshopo,Yahisuli,2018-05,CHOLERA,o,90,0
Tshopo,Makiso-Kisangani,2017-48,FIEVRE TYPHOIDE,o,208,0
Tshopo,Basali,2017-04,PFA,o,171,4
Tshopo,Yaleko,2017-35,FIEVRE TYPHOIDE,o,80,0
Tshopo,Yaleko,2018-19,COQUELUCHE,o,81,0
Tshopo,Bengamisa,2017-18,MENINGITE,o,140,0
Tshopo,Lubunga,2017-46,IRA,o,320,0
Tshopo,Yalimbongo,2017-25,MENINGITE,o,160,0
Tshopo,Lowa,2016-45,TNN,o,133,0
Tshopo,Lubunga,2018-09,RAGE,o,18,0
Tshopo,Bengamisa,2017-33,FIEVRE HEMORRAGIQUE EBOLA,o,112,0
Tshopo,Yahisuli,2017-18,PESTE,o,240,0
Tshopo,Kabondo,2016-35,MENINGITE,o,234,0
Tshopo,Mangobo,2017-35,MENINGITE,o,8,0
Tshopo,Yaleko,2016-28,TNN,o,2,0
Tshopo,Opala,2017-16,FIEVRE JAUNE,o,0,1
Tshopo,Opienge,2016-43,IRA,o,36,0
Tshopo,Yaleko,2017-30,IRA,o,9,0
Tshopo,Yabaondo,2016-41,FIEVRE HEMORRAGIQUE EBOLA,o,42,0
Tshopo,Yahisuli,2017-06,IRA,o,40,0
Tshopo,Bengamisa,2017-08,IRA,o,18,0
Tshopo,Basali,2016-33,ROUGEOLE,o,22,0
Tshopo,Opala,2017-49,DIARR SANGLANTE,o,256,0
Tshopo,Opala,2017-06,COQUELUCHE,o,26,0
Tshopo,Yabaondo,2017-16,IRA,o,120,0
Tshopo,Ubundu,2016-22,FIEVRE HEMORRAGIQUE EBOLA,o,57,0
Tshopo,Ubundu,2018-10,DECES MATERNEL,o,28,0
Tshopo,Yalimbongo,2017-28,TNN,o,84,0
Tshopo,Makiso-Kisangani,2016-26,PESTE,o,144,0
Tshopo,Opienge,2017-48,FIEVRE TYPHOIDE,o,90,0
Tshopo,Yaleko,2016-50,DECES MATERNEL,o,108,0
Tshopo,Bafwagbogbo,2016-38,FIEVRE JAUNE,o,35,0
Tshopo,Bengamisa,2018-19,FIEVRE TYPHOIDE,o,60,0
Tshopo,Tshopo,2018-19,TNN,o,234,0
Tshopo,Yahuma,2018-06,PALUDISME,o,45,0
Tshopo,Makiso-Kisangani,2017-40,FIEVRE TYPHOIDE,o,32,0
Tshopo,Yaleko,2017-37,RAGE,o,80,0
Tshopo,Tshopo,2017-35,PFA,o,40,3
Tshopo,Yahuma,2017-15,IRA,o,30,0
Tshopo,Opala,2016-29,DIARR SANGLANTE,o,6,0
Tshopo,Bengamisa,2017-38,TNN,o,300,0
Tshopo,Yaleko,2016-29,DIARR SANGLANTE,o,114,0
Tshopo,Kabondo,2017-28,FIEVRE TYPHOIDE,o,98,0
Tshopo,Lubunga,2016-34,IRA,o,36,2
Tshopo,Makiso-Kisangani,2017-46,PALUDISME,o,44,0
Tshopo,Bengamisa,2016-20,PALUDISME,o,24,0
Tshopo,Yalimbongo,2017-15,DECES MATERNEL,o,10,0
Tshopo,Bafwagbogbo,2016-21,IRA,o,11,0
Tshopo,Lubunga,2016-24,MENINGITE,o,90,0
Tshopo,Makiso-Kisangani,2016-42,FIEVRE HEMORRAGIQUE EBOLA,o,16,0
Tshopo,Makiso-Kisangani,2016-30,PALUDISME,o,20,0
Tshopo,Lowa,2016-25,FIEVRE HEMORRAGIQUE EBOLA,o,10,1
Tshopo,Yabaondo,2017-44,CHOLERA,o,36,0
Tshopo,Mangobo,2017-21,RAGE,o,0,0
Tshopo,Opala,2017-01,ROUGEOLE,o,150,0
Tshopo,Mangobo,2016-24,PALUDISME,o,30,0
Tshopo,Banalia,2017-42,ROUGEOLE,o,12,0
Tshopo,Ubundu,2016-46,MENINGITE,o,60,0
Tshopo,Bafwasende,2018-09,COQUELUCHE,o,180,0
Tshopo,Yalimbongo,2017-44,PALUDISME,o,35,0
Tshopo,Yahuma,2016-23,COQUELUCHE,o,114,0
Tshopo,Opienge,2016-37,FIEVRE JAUNE,o,8,0
Tshopo,Bengamisa,2017-35,DIARR SANGLANTE,o,128,0
Tshopo,Opala,2016-20,PALUDISME,o,180,2
Tshopo,Bafwagbogbo,2017-35,FIEVRE JAUNE,o,90,0
Tshopo,Yakusu,2018-17,DECES MATERNEL,o,48,0
Tshopo,Opienge,2016-48,PESTE,o,400,0
Tshopo,Isangi,2017-43,PFA,o,96,0
Tshopo,Opienge,2017-24,IRA,o,12,0
Tshopo,Opala,2017-35,MENINGITE,o,20,0
Tshopo,Lubunga,2016-48,DECES MATERNEL,o,56,0
Tshopo,Yahuma,2016-33,MENINGITE,o,60,0
Tshopo,Opala,2018-07,PALUDISME,o,154,0
Tshopo,Mangobo,2017-43,DIARR SANGLANTE,o,100,0
Tshopo,Makiso-Kisangani,2016-28,IRA,o,154,0
Tshopo,Lowa,2016-48,FIEVRE TYPHOIDE,o,54,0
Tshopo,Lowa,2018-08,DECES MATERNEL,o,152,0
Tshopo,Yakusu,2016-28,IRA,o,162,0
Tshopo,Yabaondo,2017-05,DECES MATERNEL,o,216,0
Tshopo,Opienge,2017-24,DIARR SANGLANTE,o,90,0
Tshopo,Yaleko,2017-28,PALUDISME,o,36,0
Tshopo,Ubundu,2018-05,PFA,o,84,0
Tshopo,Yahisuli,2017-52,COQUELUCHE,o,90,0
Tshopo,Isangi,2016-39,DECES MATERNEL,o,34,0
Tshopo,Lubunga,2016-21,FIEVRE HEMORRAGIQUE EBOLA,o,32,0
Tshopo,Wanie-Rukula,2017-18,PALUDISME,o,102,0
Tshopo,Isangi,2016-45,CHOLERA,o,6,2
Tshopo,Yahuma,2017-41,TNN,o,38,0
Tshopo,Banalia,2016-23,DIARR SANGLANTE,o,320,0
Tshopo,Banalia,2016-44,FIEVRE HEMORRAGIQUE EBOLA,o,72,0
Tshopo,Ubundu,2017-50,FIEVRE HEMORRAGIQUE EBOLA,o,18,0
Tshopo,Yakusu,2016-39,IRA,o,10,0
Tshopo,Opienge,2018-16,PFA,o,117,0
Tshopo,Banalia,2017-44,FIEVRE HEMORRAGIQUE EBOLA,o,50,0
Tshopo,Ubundu,2016-38,FIEVRE TYPHOIDE,o,238,0
Tshopo,Kabondo,2017-13,TNN,o,252,0
Tshopo,Bafwasende,2016-27,DECES MATERNEL,o,56,0
Tshopo,Kabondo,2018-09,DIARR SANGLANTE,o,120,0
Tshopo,Banalia,2017-51,CHOLERA,o,10,0
Tshopo,Basali,2017-27,MENINGITE,o,112,0
Tshopo,Basali,2017-05,RAGE,o,3,0
Tshopo,Opala,2017-18,ROUGEOLE,o,171,0
Tshopo,Yahuma,2016-23,FIEVRE JAUNE,o,126,3
Tshopo,Tshopo,2017-09,FIEVRE TYPHOIDE,o,160,0
Tshopo,Yahuma,2018-17,IRA,o,27,0
Tshopo,Yakusu,2017-14,PALUDISME,o,6,0
Tshopo,Lowa,2018-14,PESTE,o,88,0
Tshopo,Yahisuli,2017-47,PESTE,o,114,0
Tshopo,Lowa,2016-42,PESTE,o,98,0
Tshopo,Wanie-Rukula,2017-08,FIEVRE TYPHOIDE,o,266,0
Tshopo,Yahuma,2016-47,COQUELUCHE,o,80,0
Tshopo,Opienge,2018-06,MENINGITE,o,300,0
Tshopo,Yakusu,2016-42,FIEVRE JAUNE,o,32,0
Tshopo,Yahisuli,2017-11,ROUGEOLE,o,112,1
Tshopo,Opala,2017-29,FIEVRE JAUNE,o,27,0
Tshopo,Ubundu,2016-32,RAGE,o,16,0
Tshopo,Basoko,2017-05,ROUGEOLE,o,182,0
Tshopo,Basoko,2017-18,TNN,o,16,0
Tshopo,Banalia,2017-02,ROUGEOLE,o,35,0
Tshopo,Ubundu,2018-15,FIEVRE HEMORRAGIQUE EBOLA,o,156,0
Tshopo,Yahisuli,2018-01,DIARR SANGLANTE,o,68,0
Tshopo,Yakusu,2017-39,MENINGITE,o,270,0
Tshopo,Lubunga,2017-10,IRA,o,102,0
Tshopo,Lubunga,2016-49,COQUELUCHE,o,224,6
Tshopo,Basoko,2017-34,PALUDISME,o,0,0
Tshopo,Opala,2016-46,TNN,o,152,0
Tshopo,Yabaondo,2016-24,PESTE,o,16,0
Tshopo,Isangi,2016-25,PESTE,o,8,0
Tshopo,Makiso-Kisangani,2017-12,PALUDISME,o,171,6
Tshopo,Bengamisa,2017-10,TNN,o,8,0
Tshopo,Yabaondo,2016-27,DIARR SANGLANTE,o,180,0
Tshopo,Lubunga,2018-15,TNN,o,48,0
Tshopo,Opala,2016-23,RAGE,o,20,4
Tshopo,Kabondo,2017-09,FIEVRE JAUNE,o,240,0
Tshopo,Makiso-Kisangani,2016-25,DIARR SANGLANTE,o,64,6
Tshopo,Isangi,2018-04,RAGE,o,40,0
Tshopo,Lubunga,2017-21,CHOLERA,o,30,0
Tshopo,Tshopo,2017-10,FIEVRE JAUNE,o,140,0
Tshopo,Basali,2017-10,DECES MATERNEL,o,98,0
Tshopo,Yalimbongo,2017-40,PESTE,o,240,0
Tshopo,Bengamisa,2017-11,DECES MATERNEL,o,75,0
Tshopo,Yakusu,2016-43,RAGE,o,20,0
Tshopo,Bafwasende,2016-33,IRA,o,50,0
Tshopo,Yahuma,2017-42,DECES MATERNEL,o,85,0
Tshopo,Basali,2016-40,FIEVRE TYPHOIDE,o,32,0
Tshopo,Yabaondo,2016-47,MENINGITE,o,48,0
Tshopo,Lowa,2017-33,DECES MATERNEL,o,11,0
Tshopo,Yakusu,2017-05,RAGE,o,204,0
Tshopo,Yakusu,2017-18,FIEVRE JAUNE,o,210,0
Tshopo,Yaleko,2016-51,PESTE,o,210,0
Tshopo,Mangobo,2017-14,DIARR SANGLANTE,o,96,0
Tshopo,Opala,2017-35,PESTE,o,40,0
Tshopo,Yahuma,2016-29,IRA,o,76,0
Tshopo,Bengamisa,2017-19,DIARR SANGLANTE,o,320,0
Tshopo,Opala,2016-47,FIEVRE TYPHOIDE,o,80,0
Tshopo,Isangi,2017-42,DIARR SANGLANTE,o,114,0
Tshopo,Bengamisa,2017-04,RAGE,o,42,0
Tshopo,Isangi,2017-10,ROUGEOLE,o,135,0
Tshopo,Ubundu,2016-23,COQUELUCHE,o,14,0
Tshopo,Banalia,2017-05,DIARR SANGLANTE,o,0,0
Tshopo,Yakusu,2016-52,CHOLERA,o,68,0
Tshopo,Bafwagbogbo,2018-09,DECES MATERNEL,o,18,0
Tshopo,Basali,2018-11,FIEVRE HEMORRAGIQUE EBOLA,o,72,0
Tshopo,Opienge,2018-14,MENINGITE,o,10,0
Tshopo,Basali,2016-29,DIARR SANGLANTE,o,100,0
Tshopo,Makiso-Kisangani,2017-52,IRA,o,7,0
Tshopo,Mangobo,2016-46,COQUELUCHE,o,16,0
Tshopo,Yahisuli,2018-05,IRA,o,30,0
Tshopo,Basoko,2017-40,FIEVRE JAUNE,o,32,0
Tshopo,Opala,2018-16,COQUELUCHE,o,12,0
Tshopo,Mangobo,2018-01,TNN,o,162,2
Tshopo,Yabaondo,2018-17,ROUGEOLE,o,14,0
Tshopo,Opienge,2017-09,FIEVRE JAUNE,o,160,0
Tshopo,Yaleko,2017-30,ROUGEOLE,o,96,0
Tshopo,Opala,2017-18,IRA,o,24,3
Tshopo,Basoko,2017-25,TNN,o,20,0
Tshopo,Bafwagbogbo,2017-48,COQUELUCHE,o,180,0
Tshopo,Lowa,2016-36,PALUDISME,o,32,0
Tshopo,Yahuma,2017-12,DECES MATERNEL,o,0,0
Tshopo,Yahisuli,2017-11,DIARR SANGLANTE,o,0,0
Tshopo,Wanie-Rukula,2017-49,IRA,o,2,0
Tshopo,Yaleko,2017-27,PESTE,o,14,0
Tshopo,Banalia,2018-19,DIARR SANGLANTE,o,15,0
Tshopo,Yabaondo,2016-27,FIEVRE JAUNE,o,72,0
Tshopo,Makiso-Kisangani,2017-20,DECES MATERNEL,o,70,0
Tshopo,Mangobo,2018-07,PFA,o,304,0
Tshopo,Banalia,2017-41,PFA,o,150,1
Tshopo,Yakusu,2018-13,CHOLERA,o,112,0
Tshopo,Basali,2018-07,PALUDISME,o,176,0
Tshopo,Kabondo,2017-10,PESTE,o,60,0
Tshopo,Kabondo,2017-39,DIARR SANGLANTE,o,208,2
Tshopo,Kabondo,2016-35,ROUGEOLE,o,280,0
Tshopo,Opala,2016-49,RAGE,o,6,0
Tshopo,Yabaondo,2017-15,FIEVRE HEMORRAGIQUE EBOLA,o,8,0
Tshopo,Yahuma,2016-30,FIEVRE HEMORRAGIQUE EBOLA,o,12,0
Tshopo,Opala,2017-36,PFA,o,0,0
Tshopo,Mangobo,2016-23,ROUGEOLE,o,280,0
Tshopo,Yahisuli,2016-32,DIARR SANGLANTE,o,85,0
Tshopo,Opala,2016-38,PFA,o,60,3
Tshopo,Basali,2018-19,PESTE,o,51,0
Tshopo,Yahuma,2017-01,FIEVRE TYPHOIDE,o,33,1
Tshopo,Yalimbongo,2017-46,PESTE,o,16,1
Tshopo,Wanie-Rukula,2017-45,TNN,o,10,0
Tshopo,Yalimbongo,2018-20,ROUGEOLE,o,192,0
Tshopo,Yalimbongo,2018-10,FIEVRE TYPHOIDE,o,25,0
Tshopo,Opala,2016-49,MENINGITE,o,36,0
Tshopo,Yakusu,2018-08,FIEVRE TYPHOIDE,o,8,0
Tshopo,Mangobo,2017-39,FIEVRE JAUNE,o,130,0
Tshopo,Mangobo,2017-50,PALUDISME,o,0,0
Tshopo,Tshopo,2018-11,PESTE,o,78,2
Tshopo,Opala,2017-43,IRA,o,88,4
Tshopo,Yalimbongo,2016-37,PFA,o,99,0
Tshopo,Yalimbongo,2018-01,PFA,o,136,0
Tshopo,Bafwasende,2017-22,DECES MATERNEL,o,160,0
Tshopo,Yaleko,2017-03,RAGE,o,21,0
Tshopo,Bafwasende,2017-35,RAGE,o,30,0
Tshopo,Tshopo,2018-04,CHOLERA,o,108,0
Tshopo,Opienge,2018-17,PFA,o,56,0
Tshopo,Kabondo,2016-49,RAGE,o,144,0
Tshopo,Ubundu,2016-30,ROUGEOLE,o,42,0
Tshopo,Basali,2017-02,COQUELUCHE,o,0,4
Tshopo,Basali,2018-15,PFA,o,84,0
Tshopo,Yakusu,2018-13,RAGE,o,36,0
Tshopo,Yahisuli,2016-30,DECES MATERNEL,o,6,0
Tshopo,Mangobo,2018-07,CHOLERA,o,0,0
Tshopo,Lubunga,2017-46,PESTE,o,30,0
Tshopo,Opala,2016-39,PALUDISME,o,50,0
Tshopo,Mangobo,2017-26,RAGE,o,64,0
Tshopo,Banalia,2016-39,PESTE,o,16,0
Tshopo,Basali,2017-21,FIEVRE TYPHOIDE,o,21,0
Tshopo,Bafwasende,2017-38,ROUGEOLE,o,15,0
Tshopo,Yahisuli,2018-12,FIEVRE TYPHOIDE,o,182,0
Tshopo,Yahisuli,2016-23,COQUELUCHE,o,42,0
Tshopo,Yalimbongo,2016-51,DIARR SANGLANTE,o,252,0
Tshopo,Mangobo,2017-42,PALUDISME,o,14,0
Tshopo,Ubundu,2017-38,DECES MATERNEL,o,32,0
Tshopo,Yaleko,2018-02,RAGE,o,120,0
Tshopo,Opala,2017-32,RAGE,o,126,0
Tshopo,Yahuma,2017-42,ROUGEOLE,o,5,0
Tshopo,Opala,2017-22,FIEVRE HEMORRAGIQUE EBOLA,o,102,0
Tshopo,Isangi,2016-38,PFA,o,18,0
Tshopo,Yahuma,2017-05,IRA,o,8,0
Tshopo,Bengamisa,2017-28,TNN,o,162,0
Tshopo,Basali,2016-49,CHOLERA,o,400,0
Tshopo,Yahisuli,2017-38,TNN,o,10,0
Tshopo,Isangi,2018-06,RAGE,o,160,0
Tshopo,Basali,2016-35,FIEVRE TYPHOIDE,o,198,0
Tshopo,Yahisuli,2017-17,DIARR SANGLANTE,o,90,0
Tshopo,Bengamisa,2017-02,FIEVRE JAUNE,o,340,0
Tshopo,Isangi,2017-04,CHOLERA,o,36,0
Tshopo,Yahuma,2017-12,IRA,o,36,0
Tshopo,Wanie-Rukula,2016-25,TNN,o,120,0
Tshopo,Opala,2017-23,RAGE,o,14,0
Tshopo,Tshopo,2017-02,TNN,o,50,2
Tshopo,Opienge,2016-21,MENINGITE,o,152,0
Tshopo,Opienge,2017-16,FIEVRE TYPHOIDE,o,65,0
Tshopo,Makiso-Kisangani,2017-02,PFA,o,68,0
Tshopo,Bafwagbogbo,2016-29,PESTE,o,160,0
Tshopo,Makiso-Kisangani,2016-37,PALUDISME,o,120,4
Tshopo,Makiso-Kisangani,2017-22,FIEVRE JAUNE,o,72,0
Tshopo,Bengamisa,2017-02,PFA,o,11,0
Tshopo,Yalimbongo,2017-33,PESTE,o,126,6
Tshopo,Bafwagbogbo,2016-36,PFA,o,16,0
Tshopo,Lowa,2017-24,IRA,o,14,0
Tshopo,Yabaondo,2017-43,PFA,o,170,0
Tshopo,Mangobo,2017-47,DECES MATERNEL,o,40,0
Tshopo,Yahisuli,2017-03,DECES MATERNEL,o,15,0
Tshopo,Makiso-Kisangani,2016-37,IRA,o,78,0
Tshopo,Opala,2016-40,DECES MATERNEL,o,160,0
Tshopo,Isangi,2017-33,DIARR SANGLANTE,o,0,0
Tshopo,Kabondo,2017-50,PALUDISME,o,36,0
Tshopo,Mangobo,2016-40,DECES MATERNEL,o,6,0
Tshopo,Ubundu,2018-07,RAGE,o,192,0
Tshopo,Yahisuli,2017-46,TNN,o,9,0
Tshopo,Makiso-Kisangani,2016-50,RAGE,o,32,0
Tshopo,Bafwagbogbo,2016-26,FIEVRE HEMORRAGIQUE EBOLA,o,5,0
Tshopo,Lowa,2017-09,MENINGITE,o,8,0
Tshopo,Yalimbongo,2017-45,PESTE,o,4,0
Tshopo,Basoko,2016-24,FIEVRE TYPHOIDE,o,192,0
Tshopo,Banalia,2018-17,FIEVRE JAUNE,o,80,0
Tshopo,Bengamisa,2016-26,DIARR SANGLANTE,o,24,2
Tshopo,Basoko,2016-38,PFA,o,10,0
Tshopo,Bafwasende,2017-25,DECES MATERNEL,o,28,0
Tshopo,Makiso-Kisangani,2016-29,MENINGITE,o,60,0
Tshopo,Wanie-Rukula,2017-32,PFA,o,44,0
Tshopo,Basali,2017-04,CHOLERA,o,14,0
Tshopo,Mangobo,2017-41,DECES MATERNEL,o,252,0
Tshopo,Basoko,2017-44,CHOLERA,o,8,0
Haut-Uele,Aba,2018-19,PFA,o,36,2
Haut-Uele,Faradje,2016-47,COQUELUCHE,o,48,2
Haut-Uele,Isiro,2016-46,COQUELUCHE,o,20,6
Haut-Uele,Aba,2018-10,PALUDISME,o,24,3
Haut-Uele,Gombari,2016-20,MENINGITE,o,0,0
Haut-Uele,Aba,2017-07,PFA,o,42,0
Haut-Uele,Faradje,2017-34,COQUELUCHE,o,112,1
Haut-Uele,Watsa,2018-06,DECES MATERNEL,o,0,0
Haut-Uele,Dungu,2017-02,TNN,o,320,0
Haut-Uele,Dungu,2018-04,IRA,o,126,0
Haut-Uele,Aba,2016-24,MENINGITE,o,380,0
Haut-Uele,Boma Mangbetu,2017-27,FIEVRE HEMORRAGIQUE EBOLA,o,114,4
Haut-Uele,Wamba,2017-30,PALUDISME,o,1,0
Haut-Uele,Makoro,2016-50,FIEVRE TYPHOIDE,o,0,4
Haut-Uele,Doruma,2018-14,COQUELUCHE,o,22,0
Haut-Uele,Dungu,2017-51,DECES MATERNEL,o,0,0
Haut-Uele,Makoro,2017-49,FIEVRE JAUNE,o,98,0
Haut-Uele,Faradje,2017-20,COQUELUCHE,o,170,0
Haut-Uele,Niangara,2017-01,RAGE,o,90,0
Haut-Uele,Isiro,2016-35,PESTE,o,280,0
Haut-Uele,Isiro,2017-38,DECES MATERNEL,o,153,4
Haut-Uele,Rungu,2018-04,FIEVRE JAUNE,o,12,6
Haut-Uele,Rungu,2017-04,DECES MATERNEL,o,65,0
Haut-Uele,Doruma,2018-10,COQUELUCHE,o,14,0
Haut-Uele,Isiro,2017-42,IRA,o,7,1
Haut-Uele,Dungu,2018-08,IRA,o,30,0
Haut-Uele,Doruma,2016-22,FIEVRE HEMORRAGIQUE EBOLA,o,270,6
Haut-Uele,Wamba,2016-51,FIEVRE HEMORRAGIQUE EBOLA,o,16,0
Haut-Uele,Dungu,2017-27,FIEVRE JAUNE,o,6,0
Haut-Uele,Gombari,2017-06,CHOLERA,o,0,0
Haut-Uele,Doruma,2018-16,CHOLERA,o,102,0
Haut-Uele,Isiro,2018-05,DECES MATERNEL,o,170,0
Haut-Uele,Isiro,2017-33,FIEVRE JAUNE,o,96,3
Haut-Uele,Boma Mangbetu,2016-40,PALUDISME,o,54,0
Haut-Uele,Wamba,2017-16,DECES MATERNEL,o,130,2
Haut-Uele,Makoro,2017-19,DECES MATERNEL,o,153,0
Haut-Uele,Doruma,2017-12,CHOLERA,o,50,0
Haut-Uele,Aba,2017-30,COQUELUCHE,o,24,0
Haut-Uele,Boma Mangbetu,2018-08,PFA,o,24,0
Haut-Uele,Gombari,2018-07,RAGE,o,160,0
Haut-Uele,Rungu,2017-09,PFA,o,18,0
Haut-Uele,Doruma,2016-36,DECES MATERNEL,o,49,0
Haut-Uele,Dungu,2017-41,MENINGITE,o,114,2
Haut-Uele,Pawa,2017-26,MENINGITE,o,180,0
Haut-Uele,Watsa,2018-02,MENINGITE,o,90,0
Haut-Uele,Isiro,2016-38,CHOLERA,o,70,0
Haut-Uele,Rungu,2016-25,TNN,o,32,1
Haut-Uele,Watsa,2017-45,IRA,o,144,0
Haut-Uele,Makoro,2017-25,RAGE,o,144,0
Haut-Uele,Watsa,2016-38,DECES MATERNEL,o,54,0
Haut-Uele,Makoro,2017-45,CHOLERA,o,0,0
Haut-Uele,Watsa,2017-37,DIARR SANGLANTE,o,39,0
Haut-Uele,Doruma,2017-24,DIARR SANGLANTE,o,0,0
Haut-Uele,Rungu,2017-20,PESTE,o,224,0
Haut-Uele,Isiro,2016-43,PESTE,o,0,0
Haut-Uele,Doruma,2017-13,CHOLERA,o,180,0
Haut-Uele,Watsa,2017-36,ROUGEOLE,o,216,0
Haut-Uele,Dungu,2016-30,CHOLERA,o,48,0
Haut-Uele,Makoro,2016-27,DIARR SANGLANTE,o,16,0
Haut-Uele,Makoro,2018-20,PFA,o,40,0
Haut-Uele,Wamba,2017-21,TNN,o,24,0
Haut-Uele,Wamba,2017-44,FIEVRE JAUNE,o,342,0
Haut-Uele,Boma Mangbetu,2016-24,IRA,o,24,1
Haut-Uele,Doruma,2017-04,DECES MATERNEL,o,144,0
Haut-Uele,Dungu,2017-37,FIEVRE HEMORRAGIQUE EBOLA,o,128,0
Haut-Uele,Dungu,2017-29,FIEVRE HEMORRAGIQUE EBOLA,o,72,2
Haut-Uele,Watsa,2017-25,ROUGEOLE,o,160,0
Haut-Uele,Isiro,2017-18,PFA,o,2,0
Haut-Uele,Dungu,2016-24,PFA,o,10,0
Haut-Uele,Watsa,2016-28,MENINGITE,o,42,0
Haut-Uele,Isiro,2017-34,PALUDISME,o,90,0
Haut-Uele,Makoro,2018-15,CHOLERA,o,0,0
Haut-Uele,Boma Mangbetu,2018-08,FIEVRE TYPHOIDE,o,84,0
Haut-Uele,Isiro,2017-24,CHOLERA,o,170,0
Haut-Uele,Niangara,2017-06,PFA,o,36,0
Haut-Uele,Faradje,2017-47,PALUDISME,o,84,0
Haut-Uele,Wamba,2018-19,RAGE,o,117,0
Haut-Uele,Boma Mangbetu,2016-30,COQUELUCHE,o,1,0
Haut-Uele,Gombari,2017-03,PALUDISME,o,76,0
Haut-Uele,Dungu,2016-31,FIEVRE HEMORRAGIQUE EBOLA,o,114,0
Haut-Uele,Rungu,2016-39,IRA,o,27,6
Haut-Uele,Boma Mangbetu,2016-38,COQUELUCHE,o,160,0
Haut-Uele,Aba,2016-41,FIEVRE HEMORRAGIQUE EBOLA,o,4,0
Haut-Uele,Isiro,2017-40,PESTE,o,78,0
Haut-Uele,Rungu,2017-28,DECES MATERNEL,o,40,0
Haut-Uele,Rungu,2017-19,CHOLERA,o,60,0
