"disease","state","lga","epiweek","cas"
"Measles","Zamfara","Bakura","2016-43","10"
"Meningitis","Zamfara","Bakura","2016-43","11"
"Cholera","Zamfara","Bakura","2016-43","0"
"Measles","Zamfara","Birnin Magaji","2016-43","0"
"Meningitis","Zamfara","Birnin Magaji","2016-43","8"
"Cholera","Zamfara","Birnin Magaji","2016-43","0"
"Measles","Zamfara","Bukkuyum","2016-43","3"
"Meningitis","Zamfara","Bukkuyum","2016-43","3"
"Measles","Zamfara","Bungudu","2016-43","0"
"Meningitis","Zamfara","Bungudu","2016-43","1"
"Cholera","Zamfara","Bungudu","2016-43","3"
"Measles","Zamfara","Gummi","2016-43","20"
"Meningitis","Zamfara","Gummi","2016-43","0"
"Cholera","Zamfara","Gummi","2016-43","10"
"Measles","Zamfara","Gusau","2016-43","13"
"Meningitis","Zamfara","Gusau","2016-43","0"
"Cholera","Zamfara","Gusau","2016-43","1"
"Measles","Zamfara","Kaura Namoda","2016-43","0"
"Cholera","Zamfara","Kaura Namoda","2016-43","23"
"Measles","Zamfara","Maradun","2016-43","0"
"Meningitis","Zamfara","Maradun","2016-43","2"
"Cholera","Zamfara","Maradun","2016-43","0"
"Measles","Zamfara","Maru","2016-43","0"
"Cholera","Zamfara","Maru","2016-43","1"
"Measles","Zamfara","Shinkafi","2016-43","7"
"Meningitis","Zamfara","Shinkafi","2016-43","7"
"Measles","Zamfara","Talata Mafara","2016-43","1"
"Meningitis","Zamfara","Talata Mafara","2016-43","5"
"Cholera","Zamfara","Talata Mafara","2016-43","53"
"Measles","Zamfara","Tsafe","2016-43","0"
"Meningitis","Zamfara","Tsafe","2016-43","2"
"Cholera","Zamfara","Tsafe","2016-43","3"
"Measles","Zamfara","Zurmi","2016-43","7"
"Meningitis","Zamfara","Zurmi","2016-43","0"
"Cholera","Zamfara","Zurmi","2016-43","0"
"Measles","Kebbi","Aliero","2016-44","0"
"Cholera","Kebbi","Aliero","2016-44","9"
"Measles","Kebbi","Arewa","2016-44","0"
"Meningitis","Kebbi","Arewa","2016-44","6"
"Cholera","Kebbi","Arewa","2016-44","5"
"Measles","Kebbi","Argungu","2016-44","28"
"Meningitis","Kebbi","Argungu","2016-44","33"
"Cholera","Kebbi","Argungu","2016-44","4"
"Measles","Kebbi","Augie","2016-44","0"
"Meningitis","Kebbi","Augie","2016-44","0"
"Cholera","Kebbi","Augie","2016-44","3"
"Measles","Kebbi","Bagudo","2016-44","2"
"Cholera","Kebbi","Bagudo","2016-44","1"
"Measles","Kebbi","Birnin Kebbi","2016-44","0"
"Cholera","Kebbi","Birnin Kebbi","2016-44","24"
"Measles","Kebbi","Bunza","2016-44","0"
"Meningitis","Kebbi","Bunza","2016-44","1"
"Cholera","Kebbi","Bunza","2016-44","5"
"Measles","Kebbi","Dandi","2016-44","35"
"Meningitis","Kebbi","Dandi","2016-44","3"
"Cholera","Kebbi","Dandi","2016-44","1"
"Measles","Kebbi","Danko Wasagu","2016-44","0"
"Meningitis","Kebbi","Danko Wasagu","2016-44","0"
"Cholera","Kebbi","Danko Wasagu","2016-44","18"
"Measles","Kebbi","Fakai","2016-44","18"
"Meningitis","Kebbi","Fakai","2016-44","34"
"Cholera","Kebbi","Fakai","2016-44","16"
"Meningitis","Kebbi","Gwandu","2016-44","0"
"Cholera","Kebbi","Gwandu","2016-44","8"
"Measles","Kebbi","Jega","2016-44","0"
"Meningitis","Kebbi","Jega","2016-44","54"
"Cholera","Kebbi","Jega","2016-44","5"
"Measles","Kebbi","Kalgo","2016-44","17"
"Meningitis","Kebbi","Kalgo","2016-44","1"
"Cholera","Kebbi","Kalgo","2016-44","9"
"Measles","Kebbi","Koko Besse","2016-44","0"
"Meningitis","Kebbi","Koko Besse","2016-44","19"
"Cholera","Kebbi","Koko Besse","2016-44","0"
"Measles","Kebbi","Maiyama","2016-44","7"
"Meningitis","Kebbi","Maiyama","2016-44","0"
"Measles","Kebbi","Ngaski","2016-44","2"
"Meningitis","Kebbi","Ngaski","2016-44","3"
"Cholera","Kebbi","Ngaski","2016-44","5"
"Measles","Kebbi","Sakaba","2016-44","0"
"Meningitis","Kebbi","Sakaba","2016-44","4"
"Cholera","Kebbi","Sakaba","2016-44","5"
"Meningitis","Kebbi","Shanga","2016-44","5"
"Cholera","Kebbi","Shanga","2016-44","16"
"Measles","Kebbi","Suru","2016-44","3"
"Meningitis","Kebbi","Suru","2016-44","0"
"Cholera","Kebbi","Suru","2016-44","33"
"Measles","Kebbi","Yauri","2016-44","5"
"Meningitis","Kebbi","Yauri","2016-44","0"
"Cholera","Kebbi","Yauri","2016-44","6"
"Measles","Kebbi","Zuru","2016-44","20"
"Meningitis","Kebbi","Zuru","2016-44","28"
"Cholera","Kebbi","Zuru","2016-44","3"
"Measles","Niger","Agaie","2016-44","0"
"Meningitis","Niger","Agaie","2016-44","6"
"Cholera","Niger","Agaie","2016-44","1"
"Measles","Niger","Agwara","2016-44","3"
"Meningitis","Niger","Agwara","2016-44","18"
"Cholera","Niger","Agwara","2016-44","0"
"Measles","Niger","Bida","2016-44","14"
"Meningitis","Niger","Bida","2016-44","18"
"Cholera","Niger","Bida","2016-44","10"
"Measles","Niger","Borgu","2016-44","2"
"Meningitis","Niger","Borgu","2016-44","0"
"Measles","Niger","Bosso","2016-44","14"
"Meningitis","Niger","Bosso","2016-44","6"
"Measles","Niger","Chanchaga","2016-44","30"
"Meningitis","Niger","Chanchaga","2016-44","7"
"Cholera","Niger","Chanchaga","2016-44","1"
"Measles","Niger","Edati","2016-44","1"
"Meningitis","Niger","Edati","2016-44","1"
"Cholera","Niger","Edati","2016-44","0"
"Measles","Niger","Gbako","2016-44","23"
"Meningitis","Niger","Gbako","2016-44","1"
"Cholera","Niger","Gbako","2016-44","4"
"Measles","Niger","Gurara","2016-44","7"
"Meningitis","Niger","Gurara","2016-44","1"
"Cholera","Niger","Gurara","2016-44","0"
"Measles","Niger","Katcha","2016-44","8"
"Meningitis","Niger","Katcha","2016-44","2"
"Cholera","Niger","Katcha","2016-44","0"
"Measles","Niger","Kontagora","2016-44","2"
"Meningitis","Niger","Kontagora","2016-44","6"
"Cholera","Niger","Kontagora","2016-44","0"
"Measles","Niger","Lapai","2016-44","0"
"Cholera","Niger","Lapai","2016-44","37"
"Measles","Niger","Lavun","2016-44","12"
"Cholera","Niger","Lavun","2016-44","0"
"Measles","Niger","Magama","2016-44","1"
"Meningitis","Niger","Magama","2016-44","0"
"Cholera","Niger","Magama","2016-44","0"
"Measles","Niger","Mariga","2016-44","10"
"Meningitis","Niger","Mariga","2016-44","0"
"Cholera","Niger","Mariga","2016-44","0"
"Measles","Niger","Mashegu","2016-44","27"
"Meningitis","Niger","Mashegu","2016-44","0"
"Cholera","Niger","Mashegu","2016-44","0"
"Measles","Niger","Mokwa","2016-44","0"
"Meningitis","Niger","Mokwa","2016-44","0"
"Cholera","Niger","Mokwa","2016-44","0"
"Measles","Niger","Muya","2016-44","4"
"Meningitis","Niger","Muya","2016-44","0"
"Cholera","Niger","Muya","2016-44","20"
"Measles","Niger","Paikoro","2016-44","0"
"Meningitis","Niger","Paikoro","2016-44","0"
"Cholera","Niger","Paikoro","2016-44","2"
"Measles","Niger","Rafi","2016-44","0"
"Meningitis","Niger","Rafi","2016-44","8"
"Cholera","Niger","Rafi","2016-44","0"
"Meningitis","Niger","Rijau","2016-44","14"
"Cholera","Niger","Rijau","2016-44","0"
"Measles","Niger","Shiroro","2016-44","10"
"Cholera","Niger","Shiroro","2016-44","0"
"Measles","Niger","Suleja","2016-44","28"
"Cholera","Niger","Suleja","2016-44","0"
"Measles","Niger","Tafa","2016-44","0"
"Meningitis","Niger","Tafa","2016-44","24"
"Cholera","Niger","Tafa","2016-44","0"
"Measles","Niger","Wushishi","2016-44","1"
"Meningitis","Niger","Wushishi","2016-44","5"
"Cholera","Niger","Wushishi","2016-44","22"
"Measles","Sokoto","Binji","2016-44","4"
"Meningitis","Sokoto","Binji","2016-44","0"
"Measles","Sokoto","Bodinga","2016-44","0"
"Meningitis","Sokoto","Bodinga","2016-44","1"
"Cholera","Sokoto","Bodinga","2016-44","51"
"Measles","Sokoto","Dange Shuni","2016-44","7"
"Meningitis","Sokoto","Dange Shuni","2016-44","5"
"Cholera","Sokoto","Dange Shuni","2016-44","1"
"Measles","Sokoto","Gada","2016-44","0"
"Meningitis","Sokoto","Gada","2016-44","0"
"Cholera","Sokoto","Gada","2016-44","3"
"Measles","Sokoto","Goronyo","2016-44","2"
"Meningitis","Sokoto","Goronyo","2016-44","2"
"Cholera","Sokoto","Goronyo","2016-44","1"
"Measles","Sokoto","Gudu","2016-44","0"
"Meningitis","Sokoto","Gudu","2016-44","0"
"Cholera","Sokoto","Gudu","2016-44","1"
"Meningitis","Sokoto","Gwadabawa","2016-44","8"
"Cholera","Sokoto","Gwadabawa","2016-44","1"
"Measles","Sokoto","Illela","2016-44","35"
"Meningitis","Sokoto","Illela","2016-44","10"
"Cholera","Sokoto","Illela","2016-44","6"
"Measles","Sokoto","Isa","2016-44","8"
"Meningitis","Sokoto","Isa","2016-44","0"
"Cholera","Sokoto","Isa","2016-44","0"
"Measles","Sokoto","Kebbe","2016-44","2"
"Meningitis","Sokoto","Kebbe","2016-44","9"
"Cholera","Sokoto","Kebbe","2016-44","0"
"Measles","Sokoto","Kware","2016-44","2"
"Meningitis","Sokoto","Kware","2016-44","10"
"Cholera","Sokoto","Kware","2016-44","4"
"Measles","Sokoto","Rabah","2016-44","0"
"Cholera","Sokoto","Rabah","2016-44","0"
"Measles","Sokoto","Sabon Birni","2016-44","0"
"Meningitis","Sokoto","Sabon Birni","2016-44","5"
"Cholera","Sokoto","Sabon Birni","2016-44","5"
"Measles","Sokoto","Shagari","2016-44","7"
"Meningitis","Sokoto","Shagari","2016-44","2"
"Cholera","Sokoto","Shagari","2016-44","3"
"Measles","Sokoto","Silame","2016-44","8"
"Meningitis","Sokoto","Silame","2016-44","23"
"Cholera","Sokoto","Silame","2016-44","0"
"Cholera","Sokoto","Sokoto North","2016-44","3"
"Meningitis","Sokoto","Sokoto South","2016-44","0"
"Cholera","Sokoto","Sokoto South","2016-44","0"
"Measles","Sokoto","Tambuwal","2016-44","26"
"Meningitis","Sokoto","Tambuwal","2016-44","33"
"Cholera","Sokoto","Tambuwal","2016-44","1"
"Measles","Sokoto","Tangaza","2016-44","0"
"Meningitis","Sokoto","Tangaza","2016-44","0"
"Cholera","Sokoto","Tangaza","2016-44","11"
"Measles","Sokoto","Tureta","2016-44","0"
"Cholera","Sokoto","Tureta","2016-44","9"
"Measles","Sokoto","Wamako","2016-44","1"
"Meningitis","Sokoto","Wamako","2016-44","1"
"Cholera","Sokoto","Wamako","2016-44","12"
"Measles","Sokoto","Wurno","2016-44","0"
"Meningitis","Sokoto","Wurno","2016-44","7"
"Cholera","Sokoto","Wurno","2016-44","0"
"Measles","Sokoto","Yabo","2016-44","26"
"Meningitis","Sokoto","Yabo","2016-44","20"
"Cholera","Sokoto","Yabo","2016-44","0"
"Measles","Zamfara","Anka","2016-44","20"
"Meningitis","Zamfara","Anka","2016-44","0"
"Cholera","Zamfara","Anka","2016-44","24"
"Measles","Zamfara","Bakura","2016-44","2"
"Meningitis","Zamfara","Bakura","2016-44","1"
"Cholera","Zamfara","Bakura","2016-44","0"
"Measles","Zamfara","Birnin Magaji","2016-44","25"
"Meningitis","Zamfara","Birnin Magaji","2016-44","8"
"Cholera","Zamfara","Birnin Magaji","2016-44","0"
"Measles","Zamfara","Bukkuyum","2016-44","2"
"Meningitis","Zamfara","Bukkuyum","2016-44","5"
"Cholera","Zamfara","Bukkuyum","2016-44","4"
"Measles","Zamfara","Bungudu","2016-44","36"
"Meningitis","Zamfara","Bungudu","2016-44","3"
"Measles","Zamfara","Gummi","2016-44","1"
"Meningitis","Zamfara","Gummi","2016-44","0"
"Cholera","Zamfara","Gummi","2016-44","0"
"Measles","Zamfara","Gusau","2016-44","0"
"Meningitis","Zamfara","Gusau","2016-44","0"
"Cholera","Zamfara","Gusau","2016-44","0"
"Measles","Zamfara","Kaura Namoda","2016-44","6"
"Meningitis","Zamfara","Kaura Namoda","2016-44","0"
"Cholera","Zamfara","Kaura Namoda","2016-44","4"
"Measles","Zamfara","Maradun","2016-44","1"
"Meningitis","Zamfara","Maradun","2016-44","25"
"Cholera","Zamfara","Maradun","2016-44","1"
"Measles","Zamfara","Maru","2016-44","1"
"Meningitis","Zamfara","Maru","2016-44","7"
"Cholera","Zamfara","Maru","2016-44","10"
"Measles","Zamfara","Shinkafi","2016-44","18"
"Meningitis","Zamfara","Shinkafi","2016-44","3"
"Cholera","Zamfara","Shinkafi","2016-44","4"
"Measles","Zamfara","Talata Mafara","2016-44","0"
"Meningitis","Zamfara","Talata Mafara","2016-44","1"
"Cholera","Zamfara","Talata Mafara","2016-44","8"
"Measles","Zamfara","Tsafe","2016-44","0"
"Meningitis","Zamfara","Tsafe","2016-44","0"
"Cholera","Zamfara","Tsafe","2016-44","9"
"Measles","Zamfara","Zurmi","2016-44","26"
"Meningitis","Zamfara","Zurmi","2016-44","12"
"Cholera","Zamfara","Zurmi","2016-44","24"
"Measles","Kebbi","Aliero","2016-45","21"
"Meningitis","Kebbi","Aliero","2016-45","6"
"Cholera","Kebbi","Aliero","2016-45","0"
"Measles","Kebbi","Arewa","2016-45","0"
"Meningitis","Kebbi","Arewa","2016-45","0"
"Cholera","Kebbi","Arewa","2016-45","19"
"Measles","Kebbi","Argungu","2016-45","0"
"Meningitis","Kebbi","Argungu","2016-45","8"
"Cholera","Kebbi","Argungu","2016-45","0"
"Measles","Kebbi","Augie","2016-45","4"
"Meningitis","Kebbi","Augie","2016-45","6"
"Cholera","Kebbi","Augie","2016-45","4"
"Measles","Kebbi","Bagudo","2016-45","9"
"Meningitis","Kebbi","Bagudo","2016-45","2"
"Cholera","Kebbi","Bagudo","2016-45","0"
"Measles","Kebbi","Birnin Kebbi","2016-45","0"
"Cholera","Kebbi","Birnin Kebbi","2016-45","2"
"Measles","Kebbi","Bunza","2016-45","2"
"Meningitis","Kebbi","Bunza","2016-45","54"
"Cholera","Kebbi","Bunza","2016-45","0"
"Measles","Kebbi","Dandi","2016-45","0"
"Meningitis","Kebbi","Dandi","2016-45","3"
"Measles","Kebbi","Danko Wasagu","2016-45","8"
"Meningitis","Kebbi","Danko Wasagu","2016-45","0"
"Cholera","Kebbi","Danko Wasagu","2016-45","48"
"Measles","Kebbi","Fakai","2016-45","4"
"Meningitis","Kebbi","Fakai","2016-45","0"
"Cholera","Kebbi","Fakai","2016-45","0"
"Measles","Kebbi","Gwandu","2016-45","0"
"Meningitis","Kebbi","Gwandu","2016-45","31"
"Cholera","Kebbi","Gwandu","2016-45","4"
"Measles","Kebbi","Jega","2016-45","0"
"Meningitis","Kebbi","Jega","2016-45","5"
"Cholera","Kebbi","Jega","2016-45","3"
"Meningitis","Kebbi","Kalgo","2016-45","9"
"Cholera","Kebbi","Kalgo","2016-45","5"
"Measles","Kebbi","Koko Besse","2016-45","1"
"Meningitis","Kebbi","Koko Besse","2016-45","0"
"Measles","Kebbi","Maiyama","2016-45","0"
"Meningitis","Kebbi","Maiyama","2016-45","0"
"Cholera","Kebbi","Maiyama","2016-45","5"
"Measles","Kebbi","Ngaski","2016-45","0"
"Meningitis","Kebbi","Ngaski","2016-45","3"
"Cholera","Kebbi","Ngaski","2016-45","1"
"Measles","Kebbi","Sakaba","2016-45","0"
"Meningitis","Kebbi","Sakaba","2016-45","6"
"Cholera","Kebbi","Sakaba","2016-45","7"
"Measles","Kebbi","Shanga","2016-45","3"
"Meningitis","Kebbi","Shanga","2016-45","22"
"Cholera","Kebbi","Shanga","2016-45","21"
"Meningitis","Kebbi","Suru","2016-45","16"
"Cholera","Kebbi","Suru","2016-45","2"
"Measles","Kebbi","Yauri","2016-45","44"
"Meningitis","Kebbi","Yauri","2016-45","22"
"Cholera","Kebbi","Yauri","2016-45","56"
"Measles","Kebbi","Zuru","2016-45","0"
"Cholera","Kebbi","Zuru","2016-45","1"
"Measles","Niger","Agaie","2016-45","1"
"Meningitis","Niger","Agaie","2016-45","0"
"Cholera","Niger","Agaie","2016-45","5"
"Measles","Niger","Agwara","2016-45","19"
"Meningitis","Niger","Agwara","2016-45","0"
"Cholera","Niger","Agwara","2016-45","1"
"Measles","Niger","Bida","2016-45","0"
"Meningitis","Niger","Bida","2016-45","0"
"Cholera","Niger","Bida","2016-45","6"
"Meningitis","Niger","Borgu","2016-45","0"
"Cholera","Niger","Borgu","2016-45","1"
"Measles","Niger","Bosso","2016-45","0"
"Meningitis","Niger","Bosso","2016-45","0"
"Cholera","Niger","Bosso","2016-45","0"
"Measles","Niger","Chanchaga","2016-45","1"
"Meningitis","Niger","Chanchaga","2016-45","0"
"Cholera","Niger","Chanchaga","2016-45","0"
"Measles","Niger","Edati","2016-45","20"
"Cholera","Niger","Edati","2016-45","0"
"Measles","Niger","Gbako","2016-45","0"
"Meningitis","Niger","Gbako","2016-45","1"
"Cholera","Niger","Gbako","2016-45","0"
"Measles","Niger","Gurara","2016-45","0"
"Meningitis","Niger","Gurara","2016-45","2"
"Cholera","Niger","Gurara","2016-45","0"
"Meningitis","Niger","Katcha","2016-45","5"
"Cholera","Niger","Katcha","2016-45","2"
"Measles","Niger","Kontagora","2016-45","16"
"Meningitis","Niger","Kontagora","2016-45","1"
"Cholera","Niger","Kontagora","2016-45","0"
"Measles","Niger","Lapai","2016-45","0"
"Cholera","Niger","Lapai","2016-45","6"
"Measles","Niger","Lavun","2016-45","2"
"Meningitis","Niger","Lavun","2016-45","44"
"Cholera","Niger","Lavun","2016-45","0"
"Measles","Niger","Magama","2016-45","4"
"Cholera","Niger","Magama","2016-45","66"
"Measles","Niger","Mariga","2016-45","0"
"Meningitis","Niger","Mariga","2016-45","19"
"Cholera","Niger","Mariga","2016-45","7"
"Measles","Niger","Mashegu","2016-45","0"
"Meningitis","Niger","Mashegu","2016-45","2"
"Cholera","Niger","Mashegu","2016-45","0"
"Measles","Niger","Mokwa","2016-45","0"
"Meningitis","Niger","Mokwa","2016-45","6"
"Cholera","Niger","Mokwa","2016-45","3"
"Measles","Niger","Muya","2016-45","25"
"Meningitis","Niger","Muya","2016-45","0"
"Cholera","Niger","Muya","2016-45","3"
"Measles","Niger","Paikoro","2016-45","4"
"Meningitis","Niger","Paikoro","2016-45","5"
"Cholera","Niger","Paikoro","2016-45","9"
"Measles","Niger","Rafi","2016-45","19"
"Meningitis","Niger","Rafi","2016-45","0"
"Cholera","Niger","Rafi","2016-45","0"
"Cholera","Niger","Rijau","2016-45","3"
"Measles","Niger","Shiroro","2016-45","2"
"Meningitis","Niger","Shiroro","2016-45","3"
"Cholera","Niger","Shiroro","2016-45","10"
"Measles","Niger","Suleja","2016-45","0"
"Meningitis","Niger","Suleja","2016-45","29"
"Cholera","Niger","Suleja","2016-45","4"
"Measles","Niger","Tafa","2016-45","11"
"Meningitis","Niger","Tafa","2016-45","0"
"Cholera","Niger","Tafa","2016-45","0"
"Measles","Niger","Wushishi","2016-45","16"
"Meningitis","Niger","Wushishi","2016-45","74"
"Cholera","Niger","Wushishi","2016-45","13"
"Measles","Sokoto","Binji","2016-45","7"
"Meningitis","Sokoto","Binji","2016-45","10"
"Cholera","Sokoto","Binji","2016-45","4"
"Measles","Sokoto","Bodinga","2016-45","11"
"Meningitis","Sokoto","Bodinga","2016-45","0"
"Cholera","Sokoto","Bodinga","2016-45","0"
"Measles","Sokoto","Dange Shuni","2016-45","5"
"Meningitis","Sokoto","Dange Shuni","2016-45","1"
"Cholera","Sokoto","Dange Shuni","2016-45","23"
"Measles","Sokoto","Gada","2016-45","0"
"Meningitis","Sokoto","Gada","2016-45","5"
"Cholera","Sokoto","Gada","2016-45","0"
"Measles","Sokoto","Goronyo","2016-45","4"
"Cholera","Sokoto","Goronyo","2016-45","8"
"Measles","Sokoto","Gudu","2016-45","1"
"Meningitis","Sokoto","Gudu","2016-45","1"
"Cholera","Sokoto","Gudu","2016-45","0"
"Measles","Sokoto","Gwadabawa","2016-45","1"
"Meningitis","Sokoto","Gwadabawa","2016-45","0"
"Cholera","Sokoto","Gwadabawa","2016-45","0"
"Measles","Sokoto","Illela","2016-45","4"
"Meningitis","Sokoto","Illela","2016-45","14"
"Cholera","Sokoto","Illela","2016-45","39"
"Measles","Sokoto","Isa","2016-45","20"
"Meningitis","Sokoto","Isa","2016-45","5"
"Cholera","Sokoto","Isa","2016-45","0"
"Measles","Sokoto","Kebbe","2016-45","22"
"Cholera","Sokoto","Kebbe","2016-45","4"
"Measles","Sokoto","Kware","2016-45","0"
"Meningitis","Sokoto","Kware","2016-45","0"
"Cholera","Sokoto","Kware","2016-45","3"
"Measles","Sokoto","Rabah","2016-45","0"
"Meningitis","Sokoto","Rabah","2016-45","0"
"Cholera","Sokoto","Rabah","2016-45","23"
"Measles","Sokoto","Sabon Birni","2016-45","0"
"Meningitis","Sokoto","Sabon Birni","2016-45","3"
"Cholera","Sokoto","Sabon Birni","2016-45","0"
"Measles","Sokoto","Shagari","2016-45","0"
"Meningitis","Sokoto","Shagari","2016-45","1"
"Cholera","Sokoto","Shagari","2016-45","0"
"Measles","Sokoto","Silame","2016-45","4"
"Meningitis","Sokoto","Silame","2016-45","0"
"Cholera","Sokoto","Silame","2016-45","20"
"Measles","Sokoto","Sokoto North","2016-45","18"
"Meningitis","Sokoto","Sokoto North","2016-45","0"
"Cholera","Sokoto","Sokoto North","2016-45","5"
"Measles","Sokoto","Sokoto South","2016-45","0"
"Meningitis","Sokoto","Sokoto South","2016-45","5"
"Cholera","Sokoto","Sokoto South","2016-45","6"
"Measles","Sokoto","Tambuwal","2016-45","13"
"Meningitis","Sokoto","Tambuwal","2016-45","4"
"Cholera","Sokoto","Tambuwal","2016-45","17"
"Measles","Sokoto","Tangaza","2016-45","0"
"Meningitis","Sokoto","Tangaza","2016-45","10"
"Cholera","Sokoto","Tangaza","2016-45","83"
"Meningitis","Sokoto","Tureta","2016-45","3"
"Cholera","Sokoto","Tureta","2016-45","12"
"Measles","Sokoto","Wamako","2016-45","0"
"Meningitis","Sokoto","Wamako","2016-45","6"
"Cholera","Sokoto","Wamako","2016-45","24"
"Measles","Sokoto","Wurno","2016-45","0"
"Cholera","Sokoto","Wurno","2016-45","4"
"Measles","Sokoto","Yabo","2016-45","0"
"Meningitis","Sokoto","Yabo","2016-45","23"
"Cholera","Sokoto","Yabo","2016-45","9"
"Measles","Zamfara","Anka","2016-45","33"
"Meningitis","Zamfara","Anka","2016-45","9"
"Cholera","Zamfara","Anka","2016-45","0"
"Measles","Zamfara","Bakura","2016-45","2"
"Meningitis","Zamfara","Bakura","2016-45","0"
"Cholera","Zamfara","Bakura","2016-45","0"
"Meningitis","Zamfara","Birnin Magaji","2016-45","0"
"Cholera","Zamfara","Birnin Magaji","2016-45","0"
"Measles","Zamfara","Bukkuyum","2016-45","1"
