disease,chiefdom,PHU,pop,epiweek,fyo,cas,dth
Malaria cases,Kholifa Rowalla,Mamuntha MCHP,9999,2015-47,o,124,
Malaria cases,Kholifa Rowalla,Mamuntha MCHP,9999,2015-47,u,127,
Malaria cases,Kalansogoia,Bumbuna CHC,9999,2015-47,o,7,
Malaria cases,Kalansogoia,Bumbuna CHC,9999,2015-47,u,17,
Malaria cases,Kalansogoia,Kamasaypana MCHP,9999,2015-47,o,49,
Malaria cases,Kalansogoia,Kamasaypana MCHP,9999,2015-47,u,48,
Malaria cases,Sambaya Bendugu,Bendugu (Sambaya Bendugu) CHC,9999,2015-47,o,3,
Malaria cases,Sambaya Bendugu,Bendugu (Sambaya Bendugu) CHC,9999,2015-47,u,8,
Malaria cases,Sambaya Bendugu,Kholifaga MCHP,9999,2015-47,o,53,
Malaria cases,Sambaya Bendugu,Kholifaga MCHP,9999,2015-47,u,42,
Malaria cases,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-47,o,15,
Malaria cases,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-47,u,27,
Malaria cases,Sambaya Bendugu,Kunya CHP,9999,2015-47,o,80,
Malaria cases,Sambaya Bendugu,Kunya CHP,9999,2015-47,u,150,
Malaria cases,Tane,Mathonkara MCHP,9999,2015-47,o,18,
Malaria cases,Tane,Mathonkara MCHP,9999,2015-47,u,31,
Malaria cases,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-47,o,15,
Malaria cases,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-47,u,46,
Malaria cases,Kunike Barina,Mapamurie MCHP,9999,2015-47,o,35,
Malaria cases,Kunike Barina,Mapamurie MCHP,9999,2015-47,u,39,
Malaria cases,Kunike,Mamanso Sanka CHP,9999,2015-47,o,26,
Malaria cases,Kunike,Mamanso Sanka CHP,9999,2015-47,u,14,
Malaria cases,Kunike,Petifuline MCHP,9999,2015-47,o,,
Malaria cases,Kunike,Petifuline MCHP,9999,2015-47,u,26,
Malaria cases,Gbonkolenken,Yele CHC,9999,2015-47,o,3,
Malaria cases,Gbonkolenken,Yele CHC,9999,2015-47,u,33,
Malaria cases,Gbonkolenken,Mayepoh CHP,9999,2015-47,o,15,
Malaria cases,Gbonkolenken,Mayepoh CHP,9999,2015-47,u,25,
Malaria cases,Gbonkolenken,Yeben MCHP,9999,2015-47,o,31,
Malaria cases,Gbonkolenken,Yeben MCHP,9999,2015-47,u,58,
Malaria cases,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-47,o,20,
Malaria cases,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-47,u,30,
Malaria cases,Gbonkolenken,Mansumana CHP,9999,2015-47,o,13,
Malaria cases,Gbonkolenken,Mansumana CHP,9999,2015-47,u,34,
Malaria cases,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-47,o,10,
Malaria cases,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-47,u,35,
Malaria cases,Malal Mara,Mara CHC,9999,2015-47,o,20,
Malaria cases,Malal Mara,Mara CHC,9999,2015-47,u,40,
Malaria cases,Malal Mara,Manewa MCHP,9999,2015-47,o,,
Malaria cases,Malal Mara,Manewa MCHP,9999,2015-47,u,18,
Malaria cases,Malal Mara,Rochen Malal CHP,9999,2015-47,o,20,
Malaria cases,Malal Mara,Rochen Malal CHP,9999,2015-47,u,28,
Malaria cases,Yoni,Bakeloko MCHP,9999,2015-47,o,19,
Malaria cases,Yoni,Bakeloko MCHP,9999,2015-47,u,37,
Malaria cases,Yoni,Mathoir CHC,9999,2015-47,o,11,
Malaria cases,Yoni,Mathoir CHC,9999,2015-47,u,46,
Malaria cases,Yoni,Masengbeh CHP,9999,2015-47,o,11,
Malaria cases,Yoni,Masengbeh CHP,9999,2015-47,u,43,
Malaria tested,Kholifa Rowalla,Magburaka MCHP,9999,2015-47,o,,
Malaria tested,Kholifa Rowalla,Magburaka MCHP,9999,2015-47,u,85,
Malaria tested,Kholifa Rowalla,Mayossoh MCHP,9999,2015-47,o,21,
Malaria tested,Kholifa Rowalla,Mayossoh MCHP,9999,2015-47,u,36,
Malaria tested,Kholifa Rowalla,Maborie MCHP,9999,2015-47,o,32,
Malaria tested,Kholifa Rowalla,Maborie MCHP,9999,2015-47,u,46,
Malaria tested,Kholifa Rowalla,Malone MCHP,9999,2015-47,o,2,
Malaria tested,Kholifa Rowalla,Malone MCHP,9999,2015-47,u,18,
Malaria tested,Kholifa Rowalla,Mabom CHC,9999,2015-47,o,43,
Malaria tested,Kholifa Rowalla,Mabom CHC,9999,2015-47,u,33,
Malaria tested,Kholifa Rowalla,Magbass CHP,9999,2015-47,o,4,
Malaria tested,Kholifa Rowalla,Magbass CHP,9999,2015-47,u,26,
Malaria tested,Kholifa Rowalla,Mamuntha MCHP,9999,2015-47,o,62,
Malaria tested,Kholifa Rowalla,Mamuntha MCHP,9999,2015-47,u,73,
Malaria tested,Kalansogoia,Bumbuna CHC,9999,2015-47,o,15,
Malaria tested,Kalansogoia,Bumbuna CHC,9999,2015-47,u,25,
Malaria tested,Kalansogoia,Kamasaypana MCHP,9999,2015-47,o,49,
Malaria tested,Kalansogoia,Kamasaypana MCHP,9999,2015-47,u,48,
Malaria tested,Sambaya Bendugu,Bendugu (Sambaya Bendugu) CHC,9999,2015-47,o,3,
Malaria tested,Sambaya Bendugu,Bendugu (Sambaya Bendugu) CHC,9999,2015-47,u,8,
Malaria tested,Sambaya Bendugu,Kholifaga MCHP,9999,2015-47,o,53,
Malaria tested,Sambaya Bendugu,Kholifaga MCHP,9999,2015-47,u,42,
Malaria tested,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-47,o,15,
Malaria tested,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-47,u,27,
Malaria tested,Sambaya Bendugu,Kunya CHP,9999,2015-47,o,80,
Malaria tested,Sambaya Bendugu,Kunya CHP,9999,2015-47,u,150,
Malaria tested,Tane,Mathonkara MCHP,9999,2015-47,o,18,
Malaria tested,Tane,Mathonkara MCHP,9999,2015-47,u,31,
Malaria tested,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-47,o,15,
Malaria tested,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-47,u,46,
Malaria tested,Kunike Barina,Mapamurie MCHP,9999,2015-47,o,35,
Malaria tested,Kunike Barina,Mapamurie MCHP,9999,2015-47,u,39,
Malaria tested,Kunike,Mamanso Sanka CHP,9999,2015-47,o,26,
Malaria tested,Kunike,Mamanso Sanka CHP,9999,2015-47,u,14,
Malaria tested,Kunike,Petifuline MCHP,9999,2015-47,o,,
Malaria tested,Kunike,Petifuline MCHP,9999,2015-47,u,26,
Malaria tested,Gbonkolenken,Yele CHC,9999,2015-47,o,7,
Malaria tested,Gbonkolenken,Yele CHC,9999,2015-47,u,42,
Malaria tested,Gbonkolenken,Mayepoh CHP,9999,2015-47,o,15,
Malaria tested,Gbonkolenken,Mayepoh CHP,9999,2015-47,u,25,
Malaria tested,Gbonkolenken,Yeben MCHP,9999,2015-47,o,31,
Malaria tested,Gbonkolenken,Yeben MCHP,9999,2015-47,u,58,
Malaria tested,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-47,o,20,
Malaria tested,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-47,u,30,
Malaria tested,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-47,o,10,
Malaria tested,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-47,u,35,
Malaria tested,Malal Mara,Mara CHC,9999,2015-47,o,20,
Malaria tested,Malal Mara,Mara CHC,9999,2015-47,u,40,
Malaria tested,Malal Mara,Manewa MCHP,9999,2015-47,o,,
Malaria tested,Malal Mara,Manewa MCHP,9999,2015-47,u,18,
Malaria tested,Malal Mara,Rochen Malal CHP,9999,2015-47,o,20,
Malaria tested,Malal Mara,Rochen Malal CHP,9999,2015-47,u,28,
Malaria tested,Yoni,Bakeloko MCHP,9999,2015-47,o,19,
Malaria tested,Yoni,Bakeloko MCHP,9999,2015-47,u,37,
Malaria tested,Yoni,Mathoir CHC,9999,2015-47,o,11,
Malaria tested,Yoni,Mathoir CHC,9999,2015-47,u,46,
Malaria tested,Yoni,Masengbeh CHP,9999,2015-47,o,,
Malaria tested,Yoni,Masengbeh CHP,9999,2015-47,u,,
Malaria Positive,Kholifa Rowalla,Magburaka MCHP,9999,2015-47,o,,
Malaria Positive,Kholifa Rowalla,Magburaka MCHP,9999,2015-47,u,32,
Malaria Positive,Kholifa Rowalla,Mayossoh MCHP,9999,2015-47,o,14,
Malaria Positive,Kholifa Rowalla,Mayossoh MCHP,9999,2015-47,u,11,
Malaria Positive,Kholifa Rowalla,Maborie MCHP,9999,2015-47,o,18,
Malaria Positive,Kholifa Rowalla,Maborie MCHP,9999,2015-47,u,22,
Malaria Positive,Kholifa Rowalla,Malone MCHP,9999,2015-47,o,2,
Malaria Positive,Kholifa Rowalla,Malone MCHP,9999,2015-47,u,12,
Malaria Positive,Kholifa Rowalla,Mabom CHC,9999,2015-47,o,9,
Malaria Positive,Kholifa Rowalla,Mabom CHC,9999,2015-47,u,11,
Malaria Positive,Kholifa Rowalla,Magbass CHP,9999,2015-47,o,4,
Malaria Positive,Kholifa Rowalla,Magbass CHP,9999,2015-47,u,18,
Malaria Positive,Kholifa Rowalla,Mamuntha MCHP,9999,2015-47,o,59,
Malaria Positive,Kholifa Rowalla,Mamuntha MCHP,9999,2015-47,u,56,
Malaria Positive,Kalansogoia,Bumbuna CHC,9999,2015-47,o,7,
Malaria Positive,Kalansogoia,Bumbuna CHC,9999,2015-47,u,17,
Malaria Positive,Kalansogoia,Kamasaypana MCHP,9999,2015-47,o,19,
Malaria Positive,Kalansogoia,Kamasaypana MCHP,9999,2015-47,u,24,
Malaria Positive,Sambaya Bendugu,Bendugu (Sambaya Bendugu) CHC,9999,2015-47,o,3,
Malaria Positive,Sambaya Bendugu,Bendugu (Sambaya Bendugu) CHC,9999,2015-47,u,8,
Malaria Positive,Sambaya Bendugu,Kholifaga MCHP,9999,2015-47,o,11,
Malaria Positive,Sambaya Bendugu,Kholifaga MCHP,9999,2015-47,u,17,
Malaria Positive,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-47,o,12,
Malaria Positive,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-47,u,21,
Malaria Positive,Sambaya Bendugu,Kunya CHP,9999,2015-47,o,70,
Malaria Positive,Sambaya Bendugu,Kunya CHP,9999,2015-47,u,120,
Malaria Positive,Tane,Mathonkara MCHP,9999,2015-47,o,7,
Malaria Positive,Tane,Mathonkara MCHP,9999,2015-47,u,23,
Malaria Positive,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-47,o,11,
Malaria Positive,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-47,u,40,
Malaria Positive,Kunike Barina,Mapamurie MCHP,9999,2015-47,o,33,
Malaria Positive,Kunike Barina,Mapamurie MCHP,9999,2015-47,u,37,
Malaria Positive,Kunike,Mamanso Sanka CHP,9999,2015-47,o,26,
Malaria Positive,Kunike,Mamanso Sanka CHP,9999,2015-47,u,14,
Malaria Positive,Kunike,Petifuline MCHP,9999,2015-47,o,,
Malaria Positive,Kunike,Petifuline MCHP,9999,2015-47,u,20,
Malaria Positive,Gbonkolenken,Yele CHC,9999,2015-47,o,3,
Malaria Positive,Gbonkolenken,Yele CHC,9999,2015-47,u,33,
Malaria Positive,Gbonkolenken,Mayepoh CHP,9999,2015-47,o,13,
Malaria Positive,Gbonkolenken,Mayepoh CHP,9999,2015-47,u,20,
Malaria Positive,Gbonkolenken,Yeben MCHP,9999,2015-47,o,13,
Malaria Positive,Gbonkolenken,Yeben MCHP,9999,2015-47,u,29,
Malaria Positive,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-47,o,20,
Malaria Positive,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-47,u,30,
Malaria Positive,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-47,o,7,
Malaria Positive,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-47,u,31,
Malaria Positive,Malal Mara,Mara CHC,9999,2015-47,o,18,
Malaria Positive,Malal Mara,Mara CHC,9999,2015-47,u,36,
Malaria Positive,Malal Mara,Manewa MCHP,9999,2015-47,o,,
Malaria Positive,Malal Mara,Manewa MCHP,9999,2015-47,u,12,
Malaria Positive,Malal Mara,Rochen Malal CHP,9999,2015-47,o,4,
Malaria Positive,Malal Mara,Rochen Malal CHP,9999,2015-47,u,5,
Malaria Positive,Yoni,Bakeloko MCHP,9999,2015-47,o,17,
Malaria Positive,Yoni,Bakeloko MCHP,9999,2015-47,u,32,
Malaria Positive,Yoni,Mathoir CHC,9999,2015-47,o,4,
Malaria Positive,Yoni,Mathoir CHC,9999,2015-47,u,27,
Malaria Positive,Yoni,Masengbeh CHP,9999,2015-47,o,,
Malaria Positive,Yoni,Masengbeh CHP,9999,2015-47,u,,
Other disease,Kholifa Rowalla,Magburaka MCHP,9999,2015-47,o,,
Other disease,Kholifa Rowalla,Magburaka MCHP,9999,2015-47,u,46,
Other disease,Kholifa Rowalla,Mayossoh MCHP,9999,2015-47,o,7,
Other disease,Kholifa Rowalla,Mayossoh MCHP,9999,2015-47,u,25,
Other disease,Kholifa Rowalla,Maborie MCHP,9999,2015-47,o,45,
Other disease,Kholifa Rowalla,Maborie MCHP,9999,2015-47,u,30,
Other disease,Kholifa Rowalla,Mamuntha MCHP,9999,2015-47,o,56,
Other disease,Kholifa Rowalla,Mamuntha MCHP,9999,2015-47,u,27,
Other disease,Sambaya Bendugu,Bendugu (Sambaya Bendugu) CHC,9999,2015-47,o,15,
Other disease,Sambaya Bendugu,Bendugu (Sambaya Bendugu) CHC,9999,2015-47,u,13,
Other disease,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-47,o,,
Other disease,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-47,u,33,
Other disease,Kunike,Mamanso Sanka CHP,9999,2015-47,o,14,
Other disease,Kunike,Mamanso Sanka CHP,9999,2015-47,u,8,
Other disease,Gbonkolenken,Yele CHC,9999,2015-47,o,2,
Other disease,Gbonkolenken,Yele CHC,9999,2015-47,u,,
Other disease,Gbonkolenken,Mayepoh CHP,9999,2015-47,o,10,
Other disease,Gbonkolenken,Mayepoh CHP,9999,2015-47,u,,
Other disease,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-47,o,4,
Other disease,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-47,u,2,
Other disease,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-47,o,,
Other disease,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-47,u,1,
Other disease,Malal Mara,Mara CHC,9999,2015-47,o,2,
Other disease,Malal Mara,Mara CHC,9999,2015-47,u,2,
Animal Bit,Yoni,Masengbeh CHP,9999,2015-46,o,1,
Animal Bit,Yoni,Masengbeh CHP,9999,2015-46,u,,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Mayossoh MCHP,9999,2015-46,o,,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Mayossoh MCHP,9999,2015-46,u,2,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Mabom CHC,9999,2015-46,o,5,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Mabom CHC,9999,2015-46,u,6,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Mamuntha MCHP,9999,2015-46,o,3,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Mamuntha MCHP,9999,2015-46,u,9,
Diarrhoea Severe dehydratation,Kalansogoia,Bassaia MCHP,9999,2015-46,o,,
Diarrhoea Severe dehydratation,Kalansogoia,Bassaia MCHP,9999,2015-46,u,1,
Diarrhoea Severe dehydratation,Gbonkolenken,Mayepoh CHP,9999,2015-46,o,,
Diarrhoea Severe dehydratation,Gbonkolenken,Mayepoh CHP,9999,2015-46,u,1,
Diarrhoea Severe dehydratation,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-46,o,1,
Diarrhoea Severe dehydratation,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-46,u,4,
Diarrhoea Severe dehydratation,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-46,o,,
Diarrhoea Severe dehydratation,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-46,u,3,
Diarrhoea Severe dehydratation,Yoni,Bakeloko MCHP,9999,2015-46,o,5,
Diarrhoea Severe dehydratation,Yoni,Bakeloko MCHP,9999,2015-46,u,8,
Diarrhoea Severe dehydratation,Yoni,Makeni-Rokfullah MCHP,9999,2015-46,o,,
Diarrhoea Severe dehydratation,Yoni,Makeni-Rokfullah MCHP,9999,2015-46,u,16,
Dysentery (Bloody Diarrhea),Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-46,o,,
Dysentery (Bloody Diarrhea),Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-46,u,5,
Severe Malnutrition,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-46,o,,
Severe Malnutrition,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-46,u,4,1
Severe Malnutrition,Kholifa Rowalla,Masanga MCHP,9999,2015-46,o,,
Severe Malnutrition,Kholifa Rowalla,Masanga MCHP,9999,2015-46,u,1,
Severe Malnutrition,Kalansogoia,Bumbuna CHC,9999,2015-46,o,,
Severe Malnutrition,Kalansogoia,Bumbuna CHC,9999,2015-46,u,3,
Severe Malnutrition,Gbonkolenken,Mansumana CHP,9999,2015-46,o,,
Severe Malnutrition,Gbonkolenken,Mansumana CHP,9999,2015-46,u,1,
Severe Malnutrition,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-46,o,,
Severe Malnutrition,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-46,u,2,
Severe Malnutrition,Yoni,Mathoir CHC,9999,2015-46,o,,
Severe Malnutrition,Yoni,Mathoir CHC,9999,2015-46,u,1,
Neonatal Tetanus,Kholifa Rowalla,Magburaka MCHP,9999,2015-46,o,,
Neonatal Tetanus,Kholifa Rowalla,Magburaka MCHP,9999,2015-46,u,1,
Sever Pneumonia,Kholifa Rowalla,Magburaka MCHP,9999,2015-46,o,,
Sever Pneumonia,Kholifa Rowalla,Magburaka MCHP,9999,2015-46,u,50,
Sever Pneumonia,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-46,o,,
Sever Pneumonia,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-46,u,2,
Sever Pneumonia,Kholifa Rowalla,Maborie MCHP,9999,2015-46,o,10,
Sever Pneumonia,Kholifa Rowalla,Maborie MCHP,9999,2015-46,u,14,
Sever Pneumonia,Kholifa Rowalla,Mabom CHC,9999,2015-46,o,7,
Sever Pneumonia,Kholifa Rowalla,Mabom CHC,9999,2015-46,u,12,
Sever Pneumonia,Kholifa Rowalla,Magbass CHP,9999,2015-46,o,,
Sever Pneumonia,Kholifa Rowalla,Magbass CHP,9999,2015-46,u,5,
Sever Pneumonia,Kholifa Rowalla,Mamuntha MCHP,9999,2015-46,o,3,
Sever Pneumonia,Kholifa Rowalla,Mamuntha MCHP,9999,2015-46,u,9,
Sever Pneumonia,Kalansogoia,Bumbuna CHC,9999,2015-46,o,6,
Sever Pneumonia,Kalansogoia,Bumbuna CHC,9999,2015-46,u,4,
Sever Pneumonia,Kalansogoia,Bassaia MCHP,9999,2015-46,o,,
Sever Pneumonia,Kalansogoia,Bassaia MCHP,9999,2015-46,u,8,
Sever Pneumonia,Tane,Masankoro MCHP,9999,2015-46,o,2,
Sever Pneumonia,Tane,Masankoro MCHP,9999,2015-46,u,17,
Sever Pneumonia,Kunike,Mamanso Sanka CHP,9999,2015-46,o,6,
Sever Pneumonia,Kunike,Mamanso Sanka CHP,9999,2015-46,u,4,
Sever Pneumonia,Gbonkolenken,Yele CHC,9999,2015-46,o,,
Sever Pneumonia,Gbonkolenken,Yele CHC,9999,2015-46,u,6,
Sever Pneumonia,Gbonkolenken,Mayepoh CHP,9999,2015-46,o,10,
Sever Pneumonia,Gbonkolenken,Mayepoh CHP,9999,2015-46,u,20,
Sever Pneumonia,Gbonkolenken,Mafay MCHP,9999,2015-46,o,12,
Sever Pneumonia,Gbonkolenken,Mafay MCHP,9999,2015-46,u,11,
Sever Pneumonia,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-46,o,2,
Sever Pneumonia,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-46,u,20,
Sever Pneumonia,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-46,o,2,
Sever Pneumonia,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-46,u,17,
Sever Pneumonia,Yoni,Bakeloko MCHP,9999,2015-46,o,13,
Sever Pneumonia,Yoni,Bakeloko MCHP,9999,2015-46,u,16,
Sever Pneumonia,Yoni,Mathoir CHC,9999,2015-46,o,,
Sever Pneumonia,Yoni,Mathoir CHC,9999,2015-46,u,6,
Sever Pneumonia,Yoni,Rokimbi MCHP,9999,2015-46,o,,
Sever Pneumonia,Yoni,Rokimbi MCHP,9999,2015-46,u,6,
Typhoid Fever,Kholifa Rowalla,Magbass CHP,9999,2015-46,o,2,
Typhoid Fever,Kholifa Rowalla,Magbass CHP,9999,2015-46,u,,
Typhoid Fever,Kalansogoia,Bumbuna CHC,9999,2015-46,o,8,
Typhoid Fever,Kalansogoia,Bumbuna CHC,9999,2015-46,u,,
Typhoid Fever,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-46,o,5,
Typhoid Fever,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-46,u,2,
Typhoid Fever,Yoni,Mathoir CHC,9999,2015-46,o,3,
Typhoid Fever,Yoni,Mathoir CHC,9999,2015-46,u,,
Malaria cases,Kholifa Rowalla,Magburaka MCHP,9999,2015-46,o,,
Malaria cases,Kholifa Rowalla,Magburaka MCHP,9999,2015-46,u,76,
Malaria cases,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-46,o,32,
Malaria cases,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-46,u,18,
Malaria cases,Kholifa Rowalla,Masanga MCHP,9999,2015-46,o,3,
Malaria cases,Kholifa Rowalla,Masanga MCHP,9999,2015-46,u,11,
Malaria cases,Kholifa Rowalla,Mayossoh MCHP,9999,2015-46,o,15,
Malaria cases,Kholifa Rowalla,Mayossoh MCHP,9999,2015-46,u,35,
Malaria cases,Kholifa Rowalla,Maborie MCHP,9999,2015-46,o,31,
Malaria cases,Kholifa Rowalla,Maborie MCHP,9999,2015-46,u,26,
Malaria cases,Kholifa Rowalla,Malone MCHP,9999,2015-46,o,5,
Malaria cases,Kholifa Rowalla,Malone MCHP,9999,2015-46,u,25,
Malaria cases,Kholifa Rowalla,Mabom CHC,9999,2015-46,o,32,20
Malaria cases,Kholifa Rowalla,Mabom CHC,9999,2015-46,u,31,
Malaria cases,Kholifa Rowalla,Magbass CHP,9999,2015-46,o,3,
Malaria cases,Kholifa Rowalla,Magbass CHP,9999,2015-46,u,8,
Malaria cases,Kalansogoia,Bumbuna CHC,9999,2015-46,o,,
Malaria cases,Kalansogoia,Bumbuna CHC,9999,2015-46,u,10,
Malaria cases,Sambaya Bendugu,Bendugu (Sambaya Bendugu) CHC,9999,2015-46,o,8,
Malaria cases,Sambaya Bendugu,Bendugu (Sambaya Bendugu) CHC,9999,2015-46,u,2,
Malaria cases,Tane,Masankoro MCHP,9999,2015-46,o,4,
Malaria cases,Tane,Masankoro MCHP,9999,2015-46,u,14,
Malaria cases,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-46,o,12,
Malaria cases,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-46,u,45,
Malaria cases,Kunike Barina,Wonkibor MCHP,9999,2015-46,o,4,
Malaria cases,Kunike Barina,Wonkibor MCHP,9999,2015-46,u,6,
Malaria cases,Kunike,Mamanso Sanka CHP,9999,2015-46,o,12,1
Malaria cases,Kunike,Mamanso Sanka CHP,9999,2015-46,u,21,2
Malaria cases,Gbonkolenken,Yele CHC,9999,2015-46,o,3,
Malaria cases,Gbonkolenken,Yele CHC,9999,2015-46,u,40,
Malaria cases,Gbonkolenken,Mayepoh CHP,9999,2015-46,o,15,
Malaria cases,Gbonkolenken,Mayepoh CHP,9999,2015-46,u,20,
Malaria cases,Gbonkolenken,Yeben MCHP,9999,2015-46,o,35,
Malaria cases,Gbonkolenken,Yeben MCHP,9999,2015-46,u,73,
Malaria cases,Gbonkolenken,Maraka MCHP,9999,2015-46,o,30,
Malaria cases,Gbonkolenken,Maraka MCHP,9999,2015-46,u,45,
Malaria cases,Gbonkolenken,Mansumana CHP,9999,2015-46,o,16,
Malaria cases,Gbonkolenken,Mansumana CHP,9999,2015-46,u,34,
Malaria cases,Gbonkolenken,Mafay MCHP,9999,2015-46,o,18,
Malaria cases,Gbonkolenken,Mafay MCHP,9999,2015-46,u,14,
Malaria cases,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-46,o,10,
Malaria cases,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-46,u,24,
Malaria cases,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-46,o,9,
Malaria cases,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-46,u,38,
Malaria cases,Malal Mara,Rochen Malal CHP,9999,2015-46,o,33,
Malaria cases,Malal Mara,Rochen Malal CHP,9999,2015-46,u,51,
Malaria cases,Yoni,Bakeloko MCHP,9999,2015-46,o,21,
Malaria cases,Yoni,Bakeloko MCHP,9999,2015-46,u,41,
Malaria cases,Yoni,Makeni-Rokfullah MCHP,9999,2015-46,o,32,
Malaria cases,Yoni,Makeni-Rokfullah MCHP,9999,2015-46,u,44,
Malaria cases,Yoni,Mathoir CHC,9999,2015-46,o,12,
Malaria cases,Yoni,Mathoir CHC,9999,2015-46,u,49,
Malaria cases,Yoni,Rokimbi MCHP,9999,2015-46,o,3,
Malaria cases,Yoni,Rokimbi MCHP,9999,2015-46,u,38,
Malaria cases,Yoni,Masengbeh CHP,9999,2015-46,o,15,
Malaria cases,Yoni,Masengbeh CHP,9999,2015-46,u,46,
Malaria tested,Kholifa Rowalla,Magburaka MCHP,9999,2015-46,o,,
Malaria tested,Kholifa Rowalla,Magburaka MCHP,9999,2015-46,u,76,
Malaria tested,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-46,o,32,
Malaria tested,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-46,u,18,
Malaria tested,Kholifa Rowalla,Masanga MCHP,9999,2015-46,o,3,
Malaria tested,Kholifa Rowalla,Masanga MCHP,9999,2015-46,u,11,
Malaria tested,Kholifa Rowalla,Mayossoh MCHP,9999,2015-46,o,15,
Malaria tested,Kholifa Rowalla,Mayossoh MCHP,9999,2015-46,u,35,
Malaria tested,Kholifa Rowalla,Maborie MCHP,9999,2015-46,o,31,
Malaria tested,Kholifa Rowalla,Maborie MCHP,9999,2015-46,u,26,
Malaria tested,Kholifa Rowalla,Malone MCHP,9999,2015-46,o,5,
Malaria tested,Kholifa Rowalla,Malone MCHP,9999,2015-46,u,25,
Malaria tested,Kholifa Rowalla,Mabom CHC,9999,2015-46,o,32,
Malaria tested,Kholifa Rowalla,Mabom CHC,9999,2015-46,u,31,
Malaria tested,Kholifa Rowalla,Magbass CHP,9999,2015-46,o,3,
Malaria tested,Kholifa Rowalla,Magbass CHP,9999,2015-46,u,8,
Malaria tested,Kalansogoia,Bumbuna CHC,9999,2015-46,o,15,
